command line args: main.py --algo i2a --env HuntMiniPacmanNoFrameskip-v0 --num-processes 128 --port 5555 --log-dir /tmp/gym/Hunt_AfterBugfix --num-steps 10 --entropy-coef 0.02 --distill-coef 0.3 --num-stack 1 --use-class-labels
Updates 0, num timesteps 1280, FPS 367, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 1.60944, value loss 0.00001, policy loss 0.00394, distill_loss -0.00075, time 0.05810 min
Updates 64580, num timesteps 82663680, FPS 636, mean/median reward 109.3/99.0, min/max reward -20.0/306.0, entropy 0.10636, value loss 44.70748, policy loss -0.03748, distill_loss -186.08131, time 2163.64203 min
Updates 64590, num timesteps 82676480, FPS 636, mean/median reward 99.2/89.0, min/max reward -20.0/306.0, entropy 0.10144, value loss 27.47481, policy loss -0.05150, distill_loss -178.40881, time 2163.91240 min
Updates 64600, num timesteps 82689280, FPS 636, mean/median reward 101.6/97.0, min/max reward -20.0/306.0, entropy 0.09267, value loss 78.51399, policy loss -0.11509, distill_loss -190.40964, time 2164.19043 min
Updates 64610, num timesteps 82702080, FPS 636, mean/median reward 100.3/97.0, min/max reward -20.0/306.0, entropy 0.10778, value loss 38.96508, policy loss -0.10951, distill_loss -190.20647, time 2164.51211 min
Updates 64620, num timesteps 82714880, FPS 636, mean/median reward 105.4/99.0, min/max reward -20.0/276.0, entropy 0.11760, value loss 40.10778, policy loss -0.08862, distill_loss -189.72562, time 2164.78343 min
Updates 64630, num timesteps 82727680, FPS 636, mean/median reward 108.2/107.0, min/max reward -20.0/276.0, entropy 0.09356, value loss 42.59988, policy loss -0.02993, distill_loss -195.74353, time 2165.06811 min
Updates 64640, num timesteps 82740480, FPS 636, mean/median reward 104.8/98.0, min/max reward -20.0/258.0, entropy 0.10488, value loss 53.57195, policy loss -0.07907, distill_loss -188.07159, time 2165.33798 min
Updates 64650, num timesteps 82753280, FPS 636, mean/median reward 103.4/98.0, min/max reward -20.0/253.0, entropy 0.11049, value loss 31.41059, policy loss -0.01235, distill_loss -191.06622, time 2165.60645 min
Updates 64660, num timesteps 82766080, FPS 636, mean/median reward 110.6/108.0, min/max reward -20.0/430.0, entropy 0.10210, value loss 19.98055, policy loss -0.00319, distill_loss -188.10501, time 2165.87720 min
Updates 64670, num timesteps 82778880, FPS 636, mean/median reward 106.2/108.0, min/max reward -20.0/325.0, entropy 0.11139, value loss 69.56284, policy loss -0.31578, distill_loss -200.76646, time 2166.15354 min
Updates 64680, num timesteps 82791680, FPS 636, mean/median reward 108.8/108.0, min/max reward -20.0/325.0, entropy 0.12906, value loss 25.39703, policy loss -0.19133, distill_loss -188.57704, time 2166.42543 min
Updates 64690, num timesteps 82804480, FPS 636, mean/median reward 110.0/99.0, min/max reward -20.0/319.0, entropy 0.10024, value loss 67.61803, policy loss -0.14890, distill_loss -184.16837, time 2166.69592 min
Updates 64700, num timesteps 82817280, FPS 636, mean/median reward 102.4/97.0, min/max reward -20.0/319.0, entropy 0.11988, value loss 32.93068, policy loss -0.05041, distill_loss -178.84499, time 2166.96581 min
Updates 64710, num timesteps 82830080, FPS 636, mean/median reward 97.5/88.0, min/max reward -20.0/319.0, entropy 0.08984, value loss 20.37438, policy loss 0.03308, distill_loss -180.93469, time 2167.28805 min
Updates 64720, num timesteps 82842880, FPS 636, mean/median reward 98.6/89.0, min/max reward -20.0/307.0, entropy 0.11737, value loss 42.66776, policy loss -0.08109, distill_loss -194.31131, time 2167.56374 min
Updates 64730, num timesteps 82855680, FPS 637, mean/median reward 102.0/97.0, min/max reward -20.0/307.0, entropy 0.11144, value loss 34.02071, policy loss -0.12239, distill_loss -186.42789, time 2167.83248 min
Updates 64740, num timesteps 82868480, FPS 637, mean/median reward 101.1/96.0, min/max reward -20.0/307.0, entropy 0.10509, value loss 47.35548, policy loss 0.00475, distill_loss -188.14459, time 2168.10402 min
Updates 64750, num timesteps 82881280, FPS 637, mean/median reward 99.6/98.0, min/max reward -20.0/297.0, entropy 0.11497, value loss 34.10300, policy loss -0.05000, distill_loss -186.12614, time 2168.37584 min
Updates 64760, num timesteps 82894080, FPS 637, mean/median reward 91.2/96.0, min/max reward -20.0/297.0, entropy 0.10770, value loss 85.18156, policy loss -0.28794, distill_loss -191.22867, time 2168.64601 min
Updates 64770, num timesteps 82906880, FPS 637, mean/median reward 97.5/98.0, min/max reward -20.0/259.0, entropy 0.11391, value loss 38.32635, policy loss -0.08403, distill_loss -191.10995, time 2168.91636 min
Updates 64780, num timesteps 82919680, FPS 637, mean/median reward 98.6/99.0, min/max reward -20.0/259.0, entropy 0.10053, value loss 31.89277, policy loss 0.02537, distill_loss -188.68781, time 2169.18673 min
Updates 64790, num timesteps 82932480, FPS 637, mean/median reward 95.9/97.0, min/max reward -20.0/276.0, entropy 0.09836, value loss 39.13742, policy loss -0.09059, distill_loss -183.79016, time 2169.67835 min
Updates 64800, num timesteps 82945280, FPS 637, mean/median reward 99.9/98.0, min/max reward -20.0/276.0, entropy 0.11012, value loss 34.54076, policy loss -0.01560, distill_loss -194.93282, time 2170.01845 min
Updates 64810, num timesteps 82958080, FPS 637, mean/median reward 107.4/106.0, min/max reward -20.0/319.0, entropy 0.10807, value loss 49.09159, policy loss -0.14356, distill_loss -184.60097, time 2170.34289 min
Updates 64820, num timesteps 82970880, FPS 637, mean/median reward 102.1/98.0, min/max reward -20.0/319.0, entropy 0.11650, value loss 36.19209, policy loss 0.02237, distill_loss -177.99974, time 2170.61279 min
Updates 64830, num timesteps 82983680, FPS 637, mean/median reward 95.8/88.0, min/max reward -20.0/319.0, entropy 0.10843, value loss 54.51771, policy loss 0.05461, distill_loss -183.85992, time 2170.88216 min
Updates 64840, num timesteps 82996480, FPS 637, mean/median reward 97.7/98.0, min/max reward -20.0/269.0, entropy 0.11433, value loss 44.28744, policy loss -0.19220, distill_loss -185.94443, time 2171.15231 min
Updates 64850, num timesteps 83009280, FPS 637, mean/median reward 100.0/99.0, min/max reward -20.0/297.0, entropy 0.08493, value loss 35.20004, policy loss -0.20182, distill_loss -198.44513, time 2171.42232 min
Updates 64860, num timesteps 83022080, FPS 637, mean/median reward 102.1/99.0, min/max reward -20.0/297.0, entropy 0.10016, value loss 46.62265, policy loss -0.05644, distill_loss -189.10475, time 2171.69357 min
Updates 64870, num timesteps 83034880, FPS 637, mean/median reward 108.3/100.0, min/max reward -20.0/297.0, entropy 0.10311, value loss 25.50460, policy loss -0.01357, distill_loss -176.90312, time 2171.96402 min
Updates 64880, num timesteps 83047680, FPS 637, mean/median reward 105.4/97.0, min/max reward -20.0/297.0, entropy 0.11499, value loss 64.24740, policy loss -0.09007, distill_loss -188.96275, time 2172.23598 min
Updates 64890, num timesteps 83060480, FPS 637, mean/median reward 105.8/99.0, min/max reward -20.0/288.0, entropy 0.11677, value loss 29.85688, policy loss -0.09934, distill_loss -188.50647, time 2172.50886 min
Updates 64900, num timesteps 83073280, FPS 637, mean/median reward 109.9/102.0, min/max reward -20.0/392.0, entropy 0.09846, value loss 34.17242, policy loss 0.06331, distill_loss -179.54449, time 2172.78220 min
Updates 64910, num timesteps 83086080, FPS 637, mean/median reward 104.7/90.0, min/max reward -20.0/392.0, entropy 0.10432, value loss 62.59489, policy loss -0.27839, distill_loss -180.85008, time 2173.10100 min
Updates 64920, num timesteps 83098880, FPS 637, mean/median reward 104.9/90.0, min/max reward -20.0/392.0, entropy 0.10083, value loss 33.71174, policy loss 0.03606, distill_loss -192.06921, time 2173.37022 min
Updates 64930, num timesteps 83111680, FPS 637, mean/median reward 111.4/102.0, min/max reward -20.0/392.0, entropy 0.10288, value loss 50.09083, policy loss -0.00802, distill_loss -197.76730, time 2173.64051 min
Updates 64940, num timesteps 83124480, FPS 637, mean/median reward 111.7/99.0, min/max reward -20.0/392.0, entropy 0.09759, value loss 44.99963, policy loss 0.03618, distill_loss -186.04449, time 2173.90940 min
Updates 64950, num timesteps 83137280, FPS 637, mean/median reward 103.3/90.0, min/max reward -20.0/341.0, entropy 0.10722, value loss 33.22350, policy loss 0.02311, distill_loss -185.88440, time 2174.17762 min
Updates 64960, num timesteps 83150080, FPS 637, mean/median reward 107.0/98.0, min/max reward -20.0/341.0, entropy 0.10071, value loss 28.94423, policy loss -0.00434, distill_loss -188.16379, time 2174.44826 min
Updates 64970, num timesteps 83162880, FPS 637, mean/median reward 102.8/97.0, min/max reward -20.0/340.0, entropy 0.11118, value loss 65.05726, policy loss -0.09986, distill_loss -198.60036, time 2174.71749 min
Updates 64980, num timesteps 83175680, FPS 637, mean/median reward 100.6/89.0, min/max reward -20.0/340.0, entropy 0.09197, value loss 25.81145, policy loss 0.05355, distill_loss -199.88472, time 2174.98697 min
Updates 64990, num timesteps 83188480, FPS 637, mean/median reward 109.2/97.0, min/max reward -20.0/341.0, entropy 0.12143, value loss 35.18694, policy loss -0.05928, distill_loss -189.92751, time 2175.26227 min
Updates 65000, num timesteps 83201280, FPS 637, mean/median reward 116.5/108.0, min/max reward -20.0/341.0, entropy 0.11794, value loss 37.00205, policy loss -0.11692, distill_loss -189.63046, time 2175.56161 min
Updates 65010, num timesteps 83214080, FPS 637, mean/median reward 112.8/109.0, min/max reward -20.0/341.0, entropy 0.10921, value loss 41.11972, policy loss 0.00808, distill_loss -179.06387, time 2175.88357 min
Updates 65020, num timesteps 83226880, FPS 637, mean/median reward 111.5/108.0, min/max reward -20.0/297.0, entropy 0.10998, value loss 32.16819, policy loss -0.02835, distill_loss -183.43895, time 2176.15177 min
Updates 65030, num timesteps 83239680, FPS 637, mean/median reward 104.3/99.0, min/max reward -20.0/224.0, entropy 0.09115, value loss 35.48481, policy loss -0.18048, distill_loss -182.11629, time 2176.42337 min
Updates 65040, num timesteps 83252480, FPS 637, mean/median reward 104.1/98.0, min/max reward -20.0/287.0, entropy 0.09811, value loss 31.72520, policy loss 0.11285, distill_loss -190.49767, time 2176.69521 min
Updates 65050, num timesteps 83265280, FPS 637, mean/median reward 102.6/96.0, min/max reward -20.0/287.0, entropy 0.09896, value loss 30.79105, policy loss 0.07377, distill_loss -201.82761, time 2176.96659 min
Updates 65060, num timesteps 83278080, FPS 637, mean/median reward 97.0/89.0, min/max reward -20.0/287.0, entropy 0.08895, value loss 27.07430, policy loss 0.04583, distill_loss -195.46973, time 2177.23944 min
Updates 65070, num timesteps 83290880, FPS 637, mean/median reward 94.7/88.0, min/max reward -20.0/296.0, entropy 0.10073, value loss 42.15800, policy loss -0.06739, distill_loss -190.80197, time 2177.50917 min
Updates 65080, num timesteps 83303680, FPS 637, mean/median reward 93.0/88.0, min/max reward -20.0/296.0, entropy 0.10993, value loss 21.95822, policy loss -0.08582, distill_loss -180.47870, time 2177.78540 min
Updates 65090, num timesteps 83316480, FPS 637, mean/median reward 89.1/87.0, min/max reward -40.0/296.0, entropy 0.10349, value loss 52.02239, policy loss -0.03087, distill_loss -185.37898, time 2178.05582 min
Updates 65100, num timesteps 83329280, FPS 637, mean/median reward 100.1/90.0, min/max reward -40.0/289.0, entropy 0.10921, value loss 49.23793, policy loss -0.24706, distill_loss -192.46277, time 2178.32986 min
Updates 65110, num timesteps 83342080, FPS 637, mean/median reward 97.2/90.0, min/max reward -40.0/289.0, entropy 0.09392, value loss 37.64347, policy loss 0.01955, distill_loss -177.53429, time 2178.64873 min
Updates 65120, num timesteps 83354880, FPS 637, mean/median reward 101.9/97.0, min/max reward -40.0/289.0, entropy 0.08791, value loss 26.03565, policy loss 0.04588, distill_loss -181.63571, time 2178.91776 min
Updates 65130, num timesteps 83367680, FPS 637, mean/median reward 109.8/99.0, min/max reward -20.0/289.0, entropy 0.09948, value loss 41.31362, policy loss -0.07898, distill_loss -190.41264, time 2179.20035 min
Updates 65140, num timesteps 83380480, FPS 637, mean/median reward 110.4/98.0, min/max reward -20.0/289.0, entropy 0.10070, value loss 40.56741, policy loss 0.00802, distill_loss -196.85713, time 2179.47044 min
Updates 65150, num timesteps 83393280, FPS 637, mean/median reward 108.7/98.0, min/max reward -20.0/289.0, entropy 0.08580, value loss 64.16447, policy loss -0.01851, distill_loss -181.43747, time 2179.74225 min
Updates 65160, num timesteps 83406080, FPS 637, mean/median reward 112.8/99.0, min/max reward -20.0/289.0, entropy 0.09175, value loss 70.74015, policy loss -0.08588, distill_loss -181.32535, time 2180.03844 min
Updates 65170, num timesteps 83418880, FPS 637, mean/median reward 109.4/106.0, min/max reward -20.0/245.0, entropy 0.11873, value loss 38.51646, policy loss 0.00041, distill_loss -182.20549, time 2180.31076 min
Updates 65180, num timesteps 83431680, FPS 637, mean/median reward 108.4/99.0, min/max reward -20.0/339.0, entropy 0.10112, value loss 54.91515, policy loss 0.09476, distill_loss -180.13211, time 2180.72556 min
Updates 65190, num timesteps 83444480, FPS 637, mean/median reward 108.6/98.0, min/max reward -20.0/381.0, entropy 0.10627, value loss 27.40203, policy loss 0.03684, distill_loss -184.98933, time 2181.02496 min
Updates 65200, num timesteps 83457280, FPS 637, mean/median reward 97.4/96.0, min/max reward -20.0/381.0, entropy 0.11725, value loss 38.24926, policy loss 0.01437, distill_loss -175.42561, time 2181.29795 min
Updates 65210, num timesteps 83470080, FPS 637, mean/median reward 104.7/98.0, min/max reward -20.0/381.0, entropy 0.09809, value loss 38.60066, policy loss -0.16024, distill_loss -182.79602, time 2181.61947 min
Updates 65220, num timesteps 83482880, FPS 637, mean/median reward 107.1/98.0, min/max reward -20.0/381.0, entropy 0.09829, value loss 28.12708, policy loss -0.03822, distill_loss -201.30231, time 2181.89558 min
Updates 65230, num timesteps 83495680, FPS 637, mean/median reward 106.9/98.0, min/max reward -20.0/381.0, entropy 0.08910, value loss 41.56432, policy loss -0.02334, distill_loss -193.61006, time 2182.16948 min
Updates 65240, num timesteps 83508480, FPS 637, mean/median reward 105.5/99.0, min/max reward -20.0/300.0, entropy 0.11775, value loss 25.75521, policy loss -0.05762, distill_loss -185.96159, time 2182.44181 min
Updates 65250, num timesteps 83521280, FPS 637, mean/median reward 111.7/100.0, min/max reward -20.0/300.0, entropy 0.09952, value loss 34.80392, policy loss 0.01518, distill_loss -179.74796, time 2182.71113 min
Updates 65260, num timesteps 83534080, FPS 637, mean/median reward 105.5/98.0, min/max reward -20.0/297.0, entropy 0.11545, value loss 41.67362, policy loss -0.00609, distill_loss -192.23897, time 2182.98134 min
Updates 65270, num timesteps 83546880, FPS 637, mean/median reward 102.6/97.0, min/max reward -20.0/297.0, entropy 0.11683, value loss 38.01415, policy loss -0.13312, distill_loss -182.80672, time 2183.25178 min
Updates 65280, num timesteps 83559680, FPS 637, mean/median reward 97.1/91.0, min/max reward -20.0/270.0, entropy 0.09727, value loss 64.06727, policy loss -0.26689, distill_loss -186.21439, time 2183.52167 min
Updates 65290, num timesteps 83572480, FPS 637, mean/median reward 94.8/90.0, min/max reward -20.0/270.0, entropy 0.10490, value loss 37.77300, policy loss 0.05383, distill_loss -183.53154, time 2183.79006 min
Updates 65300, num timesteps 83585280, FPS 637, mean/median reward 97.4/96.0, min/max reward -9.0/270.0, entropy 0.10216, value loss 48.00062, policy loss -0.10115, distill_loss -189.33983, time 2184.06289 min
Updates 65310, num timesteps 83598080, FPS 637, mean/median reward 106.0/98.0, min/max reward -9.0/353.0, entropy 0.11676, value loss 46.76930, policy loss -0.06623, distill_loss -187.75351, time 2184.38543 min
Updates 65320, num timesteps 83610880, FPS 637, mean/median reward 108.6/99.0, min/max reward -20.0/353.0, entropy 0.10992, value loss 39.18927, policy loss -0.15246, distill_loss -199.01889, time 2184.66144 min
Updates 65330, num timesteps 83623680, FPS 637, mean/median reward 111.5/118.0, min/max reward -29.0/353.0, entropy 0.11657, value loss 72.05096, policy loss -0.12957, distill_loss -190.40244, time 2184.93212 min
Updates 65340, num timesteps 83636480, FPS 637, mean/median reward 116.7/119.0, min/max reward -29.0/353.0, entropy 0.09038, value loss 36.52988, policy loss -0.02909, distill_loss -192.11133, time 2185.19881 min
