command line args: main.py --algo i2a --env HuntMiniPacmanNoFrameskip-v0 --num-processes 128 --port 5555 --log-dir /tmp/gym/Hunt_AfterBugfix --num-steps 10 --entropy-coef 0.02 --distill-coef 0.3 --num-stack 1 --use-class-labels
Updates 0, num timesteps 1280, FPS 367, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 1.60944, value loss 0.00001, policy loss 0.00394, distill_loss -0.00075, time 0.05810 min
Updates 63530, num timesteps 81319680, FPS 553, mean/median reward 34.2/34.0, min/max reward -40.0/128.0, entropy 0.35591, value loss 20.76414, policy loss -0.13071, distill_loss -53.92897, time 2449.34978 min
Updates 63540, num timesteps 81332480, FPS 553, mean/median reward 28.2/25.0, min/max reward -40.0/111.0, entropy 0.32679, value loss 26.97767, policy loss -0.19388, distill_loss -55.02578, time 2449.87894 min
Updates 63550, num timesteps 81345280, FPS 553, mean/median reward 30.6/26.0, min/max reward -40.0/121.0, entropy 0.34869, value loss 23.01600, policy loss 0.03748, distill_loss -54.42299, time 2450.45876 min
Updates 63560, num timesteps 81358080, FPS 553, mean/median reward 28.0/25.0, min/max reward -40.0/164.0, entropy 0.34115, value loss 10.64442, policy loss 0.05327, distill_loss -55.46591, time 2451.02697 min
Updates 63570, num timesteps 81370880, FPS 553, mean/median reward 29.8/26.0, min/max reward -20.0/164.0, entropy 0.36357, value loss 19.90079, policy loss -0.07136, distill_loss -54.99697, time 2451.58738 min
Updates 63580, num timesteps 81383680, FPS 553, mean/median reward 31.2/25.0, min/max reward -20.0/164.0, entropy 0.34717, value loss 18.12671, policy loss -0.00968, distill_loss -55.60618, time 2452.16780 min
Updates 63590, num timesteps 81396480, FPS 553, mean/median reward 32.3/27.0, min/max reward -20.0/164.0, entropy 0.40460, value loss 14.31174, policy loss 0.12254, distill_loss -52.09791, time 2452.72633 min
Updates 63600, num timesteps 81409280, FPS 553, mean/median reward 28.9/24.0, min/max reward -20.0/124.0, entropy 0.39160, value loss 10.74454, policy loss -0.03455, distill_loss -54.78895, time 2453.30907 min
Updates 63610, num timesteps 81422080, FPS 552, mean/median reward 29.7/24.0, min/max reward -20.0/124.0, entropy 0.41184, value loss 16.31564, policy loss -0.24190, distill_loss -55.24479, time 2454.00708 min
Updates 63620, num timesteps 81434880, FPS 552, mean/median reward 28.4/16.0, min/max reward -20.0/124.0, entropy 0.42721, value loss 25.39378, policy loss -0.02699, distill_loss -52.46836, time 2454.57470 min
Updates 63630, num timesteps 81447680, FPS 552, mean/median reward 26.1/17.0, min/max reward -40.0/122.0, entropy 0.40928, value loss 19.78704, policy loss 0.00385, distill_loss -52.89327, time 2455.15631 min
Updates 63640, num timesteps 81460480, FPS 552, mean/median reward 25.2/19.0, min/max reward -40.0/131.0, entropy 0.35744, value loss 21.27799, policy loss -0.05889, distill_loss -51.30984, time 2455.71933 min
Updates 63650, num timesteps 81473280, FPS 552, mean/median reward 23.9/16.0, min/max reward -40.0/131.0, entropy 0.33177, value loss 21.14396, policy loss -0.18366, distill_loss -52.87654, time 2456.30100 min
Updates 63660, num timesteps 81486080, FPS 552, mean/median reward 23.2/16.0, min/max reward -40.0/131.0, entropy 0.36680, value loss 18.31083, policy loss -0.16713, distill_loss -48.78700, time 2456.87804 min
Updates 63670, num timesteps 81498880, FPS 552, mean/median reward 26.3/17.0, min/max reward -20.0/131.0, entropy 0.34109, value loss 16.81025, policy loss -0.09528, distill_loss -49.42176, time 2457.44317 min
Updates 63680, num timesteps 81511680, FPS 552, mean/median reward 24.4/16.0, min/max reward -20.0/131.0, entropy 0.37011, value loss 12.77899, policy loss -0.00810, distill_loss -53.64141, time 2458.00816 min
Updates 63690, num timesteps 81524480, FPS 552, mean/median reward 23.8/16.0, min/max reward -20.0/131.0, entropy 0.29257, value loss 16.79379, policy loss -0.04732, distill_loss -52.94108, time 2458.55700 min
Updates 63700, num timesteps 81537280, FPS 552, mean/median reward 26.4/16.0, min/max reward -27.0/131.0, entropy 0.34102, value loss 20.67018, policy loss -0.05992, distill_loss -51.75195, time 2459.13658 min
Updates 63710, num timesteps 81550080, FPS 552, mean/median reward 31.0/25.0, min/max reward -27.0/131.0, entropy 0.35411, value loss 22.94156, policy loss -0.07310, distill_loss -52.20077, time 2459.81719 min
Updates 63720, num timesteps 81562880, FPS 552, mean/median reward 32.6/26.0, min/max reward -25.0/121.0, entropy 0.31648, value loss 16.42756, policy loss 0.07590, distill_loss -52.63634, time 2460.39132 min
Updates 63730, num timesteps 81575680, FPS 552, mean/median reward 30.8/25.0, min/max reward -25.0/141.0, entropy 0.33367, value loss 12.25952, policy loss -0.21941, distill_loss -50.58517, time 2460.95764 min
Updates 63740, num timesteps 81588480, FPS 552, mean/median reward 25.6/24.0, min/max reward -25.0/141.0, entropy 0.32912, value loss 17.41295, policy loss -0.19973, distill_loss -54.88747, time 2461.51316 min
Updates 63750, num timesteps 81601280, FPS 552, mean/median reward 25.0/24.0, min/max reward -20.0/141.0, entropy 0.34083, value loss 24.44448, policy loss -0.16941, distill_loss -51.78991, time 2462.06937 min
Updates 63760, num timesteps 81614080, FPS 552, mean/median reward 26.8/24.0, min/max reward -20.0/141.0, entropy 0.29226, value loss 19.73359, policy loss -0.01950, distill_loss -55.80854, time 2462.63894 min
Updates 63770, num timesteps 81626880, FPS 552, mean/median reward 23.4/17.0, min/max reward -20.0/119.0, entropy 0.32847, value loss 13.35703, policy loss -0.15924, distill_loss -55.13694, time 2463.19759 min
Updates 63780, num timesteps 81639680, FPS 552, mean/median reward 24.3/17.0, min/max reward -20.0/119.0, entropy 0.32329, value loss 16.38838, policy loss -0.22173, distill_loss -53.02502, time 2463.77191 min
Updates 63790, num timesteps 81652480, FPS 552, mean/median reward 24.7/17.0, min/max reward -20.0/150.0, entropy 0.31974, value loss 12.10513, policy loss -0.05985, distill_loss -51.19535, time 2464.34299 min
Updates 63800, num timesteps 81665280, FPS 552, mean/median reward 25.6/17.0, min/max reward -20.0/150.0, entropy 0.31002, value loss 19.56549, policy loss -0.08989, distill_loss -55.88311, time 2464.92356 min
Updates 63810, num timesteps 81678080, FPS 552, mean/median reward 28.2/18.0, min/max reward -40.0/151.0, entropy 0.32313, value loss 26.71454, policy loss 0.09656, distill_loss -56.89257, time 2465.60908 min
Updates 63820, num timesteps 81690880, FPS 552, mean/median reward 32.5/26.0, min/max reward -20.0/151.0, entropy 0.34023, value loss 31.57583, policy loss -0.05857, distill_loss -53.52555, time 2466.17255 min
Updates 63830, num timesteps 81703680, FPS 552, mean/median reward 33.4/26.0, min/max reward -20.0/150.0, entropy 0.36767, value loss 16.01281, policy loss -0.04272, distill_loss -52.30334, time 2466.74065 min
Updates 63840, num timesteps 81716480, FPS 551, mean/median reward 34.5/27.0, min/max reward -20.0/150.0, entropy 0.32914, value loss 18.24455, policy loss -0.04040, distill_loss -56.31258, time 2467.29459 min
Updates 63850, num timesteps 81729280, FPS 551, mean/median reward 33.9/26.0, min/max reward -24.0/172.0, entropy 0.32717, value loss 19.35334, policy loss -0.05916, distill_loss -52.08576, time 2467.84573 min
Updates 63860, num timesteps 81742080, FPS 551, mean/median reward 34.4/27.0, min/max reward -24.0/172.0, entropy 0.32735, value loss 20.59329, policy loss 0.00174, distill_loss -57.34229, time 2468.40063 min
Updates 63870, num timesteps 81754880, FPS 551, mean/median reward 32.9/27.0, min/max reward -24.0/172.0, entropy 0.28835, value loss 30.60554, policy loss -0.06262, distill_loss -53.22937, time 2468.94932 min
Updates 63880, num timesteps 81767680, FPS 551, mean/median reward 32.8/26.0, min/max reward -24.0/160.0, entropy 0.39008, value loss 13.30803, policy loss 0.02299, distill_loss -55.26429, time 2469.49528 min
Updates 63890, num timesteps 81780480, FPS 551, mean/median reward 28.8/25.0, min/max reward -24.0/160.0, entropy 0.37003, value loss 37.41155, policy loss -0.13874, distill_loss -53.20750, time 2470.05205 min
Updates 63900, num timesteps 81793280, FPS 551, mean/median reward 30.0/25.0, min/max reward -24.0/160.0, entropy 0.35282, value loss 11.03344, policy loss 0.08360, distill_loss -55.77410, time 2470.59965 min
Updates 63910, num timesteps 81806080, FPS 551, mean/median reward 26.8/24.0, min/max reward -20.0/110.0, entropy 0.36050, value loss 20.11807, policy loss -0.01707, distill_loss -55.47218, time 2471.26572 min
Updates 63920, num timesteps 81818880, FPS 551, mean/median reward 27.2/23.0, min/max reward -20.0/130.0, entropy 0.32483, value loss 17.38152, policy loss -0.02014, distill_loss -56.30684, time 2471.82066 min
Updates 63930, num timesteps 81831680, FPS 551, mean/median reward 30.0/24.0, min/max reward -24.0/130.0, entropy 0.33086, value loss 16.50003, policy loss -0.22229, distill_loss -54.18591, time 2472.35995 min
Updates 63940, num timesteps 81844480, FPS 551, mean/median reward 29.9/24.0, min/max reward -24.0/152.0, entropy 0.34523, value loss 35.20457, policy loss -0.02798, distill_loss -55.17812, time 2472.91084 min
Updates 63950, num timesteps 81857280, FPS 551, mean/median reward 32.0/24.0, min/max reward -20.0/152.0, entropy 0.36500, value loss 31.13941, policy loss 0.08909, distill_loss -53.12818, time 2473.45148 min
Updates 63960, num timesteps 81870080, FPS 551, mean/median reward 32.3/24.0, min/max reward -26.0/152.0, entropy 0.30882, value loss 16.37753, policy loss -0.00459, distill_loss -57.41085, time 2473.98806 min
Updates 63970, num timesteps 81882880, FPS 551, mean/median reward 36.3/27.0, min/max reward -26.0/153.0, entropy 0.32728, value loss 28.25599, policy loss -0.08460, distill_loss -57.49331, time 2474.55750 min
Updates 63980, num timesteps 81895680, FPS 551, mean/median reward 36.3/28.0, min/max reward -26.0/153.0, entropy 0.36784, value loss 12.75497, policy loss -0.07624, distill_loss -51.73089, time 2475.08471 min
Updates 63990, num timesteps 81908480, FPS 551, mean/median reward 33.1/26.0, min/max reward -25.0/153.0, entropy 0.33942, value loss 14.39974, policy loss -0.05120, distill_loss -51.07242, time 2475.50992 min
Updates 64000, num timesteps 81921280, FPS 551, mean/median reward 32.7/25.0, min/max reward -25.0/153.0, entropy 0.34425, value loss 13.15986, policy loss -0.09031, distill_loss -54.69650, time 2475.94703 min
Updates 64010, num timesteps 81934080, FPS 551, mean/median reward 30.6/26.0, min/max reward -20.0/130.0, entropy 0.37777, value loss 11.25267, policy loss 0.15274, distill_loss -58.38506, time 2476.52362 min
Updates 64020, num timesteps 81946880, FPS 551, mean/median reward 29.9/26.0, min/max reward -20.0/130.0, entropy 0.34921, value loss 21.51705, policy loss 0.09487, distill_loss -55.82817, time 2476.97824 min
Updates 64030, num timesteps 81959680, FPS 551, mean/median reward 31.2/26.0, min/max reward -20.0/130.0, entropy 0.36978, value loss 24.13922, policy loss -0.02106, distill_loss -51.70244, time 2477.43224 min
Updates 64040, num timesteps 81972480, FPS 551, mean/median reward 27.4/25.0, min/max reward -20.0/123.0, entropy 0.33718, value loss 17.38161, policy loss -0.02652, distill_loss -53.31800, time 2477.89439 min
Updates 64050, num timesteps 81985280, FPS 551, mean/median reward 27.0/24.0, min/max reward -20.0/152.0, entropy 0.38856, value loss 24.30332, policy loss 0.05438, distill_loss -56.20800, time 2478.34358 min
Updates 64060, num timesteps 81998080, FPS 551, mean/median reward 27.3/24.0, min/max reward -20.0/152.0, entropy 0.36012, value loss 12.85283, policy loss -0.10585, distill_loss -53.43298, time 2478.81094 min
Updates 64070, num timesteps 82010880, FPS 551, mean/median reward 24.6/24.0, min/max reward -29.0/160.0, entropy 0.33422, value loss 16.82292, policy loss 0.00043, distill_loss -53.57419, time 2479.26328 min
Updates 64080, num timesteps 82023680, FPS 551, mean/median reward 27.2/24.0, min/max reward -28.0/160.0, entropy 0.32147, value loss 16.57598, policy loss 0.04435, distill_loss -56.64144, time 2479.68895 min
Updates 64090, num timesteps 82036480, FPS 551, mean/median reward 30.7/25.0, min/max reward -38.0/160.0, entropy 0.37540, value loss 23.03528, policy loss -0.32177, distill_loss -52.65224, time 2480.14307 min
Updates 64100, num timesteps 82049280, FPS 551, mean/median reward 29.6/25.0, min/max reward -28.0/160.0, entropy 0.35958, value loss 19.15944, policy loss 0.04086, distill_loss -57.69085, time 2480.59742 min
Updates 64110, num timesteps 82062080, FPS 551, mean/median reward 29.5/26.0, min/max reward -28.0/111.0, entropy 0.32853, value loss 20.17673, policy loss 0.13553, distill_loss -59.89314, time 2481.15976 min
Updates 64120, num timesteps 82074880, FPS 551, mean/median reward 30.3/26.0, min/max reward -28.0/121.0, entropy 0.37236, value loss 14.12845, policy loss -0.01670, distill_loss -53.98735, time 2481.62532 min
Updates 64130, num timesteps 82087680, FPS 551, mean/median reward 32.3/26.0, min/max reward -28.0/152.0, entropy 0.33507, value loss 26.61608, policy loss 0.02049, distill_loss -52.31649, time 2482.08213 min
Updates 64140, num timesteps 82100480, FPS 551, mean/median reward 33.6/26.0, min/max reward -28.0/152.0, entropy 0.35970, value loss 18.68760, policy loss -0.03221, distill_loss -55.19186, time 2482.53040 min
Updates 64150, num timesteps 82113280, FPS 551, mean/median reward 34.9/26.0, min/max reward -20.0/152.0, entropy 0.38343, value loss 21.24212, policy loss -0.13705, distill_loss -52.38137, time 2482.97894 min
Updates 64160, num timesteps 82126080, FPS 551, mean/median reward 33.5/26.0, min/max reward -20.0/143.0, entropy 0.35734, value loss 17.83612, policy loss -0.09861, distill_loss -55.92252, time 2483.43570 min
Updates 64170, num timesteps 82138880, FPS 551, mean/median reward 32.3/26.0, min/max reward -20.0/143.0, entropy 0.34473, value loss 32.69218, policy loss -0.00134, distill_loss -56.89215, time 2483.83507 min
Updates 64180, num timesteps 82151680, FPS 551, mean/median reward 32.1/27.0, min/max reward -20.0/130.0, entropy 0.34797, value loss 22.60326, policy loss 0.13237, distill_loss -59.19384, time 2484.28528 min
Updates 64190, num timesteps 82164480, FPS 551, mean/median reward 33.6/34.0, min/max reward -20.0/130.0, entropy 0.35572, value loss 11.07823, policy loss -0.05009, distill_loss -58.39700, time 2484.72136 min
Updates 64200, num timesteps 82177280, FPS 551, mean/median reward 35.0/33.0, min/max reward -20.0/130.0, entropy 0.30500, value loss 16.89479, policy loss 0.04185, distill_loss -57.54765, time 2485.16123 min
Updates 64210, num timesteps 82190080, FPS 551, mean/median reward 33.1/29.0, min/max reward -20.0/130.0, entropy 0.33093, value loss 26.65767, policy loss -0.12104, distill_loss -55.86913, time 2485.71235 min
Updates 64220, num timesteps 82202880, FPS 551, mean/median reward 33.0/27.0, min/max reward -20.0/130.0, entropy 0.33674, value loss 20.08081, policy loss -0.04815, distill_loss -54.49961, time 2486.16139 min
Updates 64230, num timesteps 82215680, FPS 551, mean/median reward 32.7/27.0, min/max reward -20.0/128.0, entropy 0.36580, value loss 13.93172, policy loss -0.16410, distill_loss -51.36757, time 2486.61256 min
Updates 64240, num timesteps 82228480, FPS 551, mean/median reward 30.7/26.0, min/max reward -29.0/130.0, entropy 0.36631, value loss 24.60321, policy loss 0.09797, distill_loss -53.64244, time 2487.07568 min
Updates 64250, num timesteps 82241280, FPS 551, mean/median reward 30.8/27.0, min/max reward -29.0/130.0, entropy 0.33209, value loss 25.48496, policy loss -0.05573, distill_loss -52.89045, time 2487.53427 min
Updates 64260, num timesteps 82254080, FPS 551, mean/median reward 29.7/25.0, min/max reward -29.0/132.0, entropy 0.37055, value loss 13.91384, policy loss -0.12303, distill_loss -53.93857, time 2487.98942 min
Updates 64270, num timesteps 82266880, FPS 550, mean/median reward 30.2/25.0, min/max reward -20.0/132.0, entropy 0.42674, value loss 11.54276, policy loss -0.05446, distill_loss -51.53254, time 2488.45467 min
Updates 64280, num timesteps 82279680, FPS 550, mean/median reward 30.2/24.0, min/max reward -20.0/132.0, entropy 0.37813, value loss 21.24514, policy loss -0.16590, distill_loss -53.33998, time 2488.91178 min
Updates 64290, num timesteps 82292480, FPS 550, mean/median reward 29.1/24.0, min/max reward -20.0/132.0, entropy 0.34856, value loss 23.59436, policy loss -0.22627, distill_loss -53.82521, time 2489.32737 min
Updates 64300, num timesteps 82305280, FPS 550, mean/median reward 30.0/26.0, min/max reward -20.0/121.0, entropy 0.39244, value loss 12.65100, policy loss -0.03705, distill_loss -55.39260, time 2489.71170 min
Updates 64310, num timesteps 82318080, FPS 550, mean/median reward 33.6/26.0, min/max reward -20.0/143.0, entropy 0.37375, value loss 10.04852, policy loss 0.11713, distill_loss -57.69123, time 2490.21952 min
