command line args: main.py --algo i2a --env RegularMiniPacmanNoFrameskip-v0 --num-processes 64 --port 5555 --log-dir /tmp/gym/RegularCopyModel --num-steps 10 --vis-interval 10 --entropy-coef 0.05 --num-stack 1 --use-copy-model
Updates 0, num timesteps 640, FPS 104, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 1.60944, value loss 2.92146, policy loss 1.94581, distill_loss -0.00107, time 0.10199 min
Updates 148910, num timesteps 95303040, FPS 769, mean/median reward 457.7/434.0, min/max reward 1.0/826.0, entropy 0.01445, value loss 17.08359, policy loss -0.01785, distill_loss -347.67255, time 2063.77831 min
Updates 148920, num timesteps 95309440, FPS 769, mean/median reward 485.5/453.0, min/max reward 1.0/826.0, entropy 0.02436, value loss 39.26144, policy loss -0.02834, distill_loss -359.76892, time 2063.88698 min
Updates 148930, num timesteps 95315840, FPS 769, mean/median reward 487.6/461.0, min/max reward 1.0/785.0, entropy 0.01067, value loss 8.89081, policy loss -0.02536, distill_loss -375.53619, time 2063.98712 min
Updates 148940, num timesteps 95322240, FPS 769, mean/median reward 484.2/467.0, min/max reward 1.0/730.0, entropy 0.01386, value loss 30.65348, policy loss -0.07456, distill_loss -371.84457, time 2064.09324 min
Updates 148950, num timesteps 95328640, FPS 769, mean/median reward 489.5/498.0, min/max reward 1.0/730.0, entropy 0.00880, value loss 8.09918, policy loss 0.00258, distill_loss -397.15381, time 2064.30335 min
Updates 148960, num timesteps 95335040, FPS 769, mean/median reward 489.9/514.0, min/max reward 1.0/721.0, entropy 0.01092, value loss 30.31348, policy loss -0.00578, distill_loss -358.75314, time 2064.41194 min
Updates 148970, num timesteps 95341440, FPS 769, mean/median reward 482.6/465.0, min/max reward 255.0/721.0, entropy 0.01963, value loss 29.17412, policy loss 0.00081, distill_loss -338.19308, time 2064.52000 min
Updates 148980, num timesteps 95347840, FPS 769, mean/median reward 484.2/464.0, min/max reward 255.0/721.0, entropy 0.01284, value loss 20.39893, policy loss -0.01007, distill_loss -356.32886, time 2064.62282 min
Updates 148990, num timesteps 95354240, FPS 769, mean/median reward 491.0/470.0, min/max reward 192.0/721.0, entropy 0.00312, value loss 18.78814, policy loss -0.00044, distill_loss -363.44763, time 2064.72310 min
Updates 149000, num timesteps 95360640, FPS 769, mean/median reward 490.5/522.0, min/max reward 192.0/707.0, entropy 0.01517, value loss 18.06698, policy loss 0.00822, distill_loss -388.21863, time 2064.83444 min
Updates 149010, num timesteps 95367040, FPS 769, mean/median reward 486.5/490.0, min/max reward 2.0/822.0, entropy 0.01021, value loss 17.35208, policy loss -0.00457, distill_loss -356.24960, time 2064.93604 min
Updates 149020, num timesteps 95373440, FPS 769, mean/median reward 493.3/522.0, min/max reward 2.0/822.0, entropy 0.01659, value loss 56.36561, policy loss 0.04393, distill_loss -354.84186, time 2065.03843 min
Updates 149030, num timesteps 95379840, FPS 769, mean/median reward 499.1/545.0, min/max reward 2.0/822.0, entropy 0.01368, value loss 17.41540, policy loss 0.00291, distill_loss -365.68475, time 2065.14695 min
Updates 149040, num timesteps 95386240, FPS 769, mean/median reward 503.1/544.0, min/max reward 2.0/822.0, entropy 0.00830, value loss 37.94805, policy loss 0.00502, distill_loss -363.35645, time 2065.25167 min
Updates 149050, num timesteps 95392640, FPS 769, mean/median reward 491.7/529.0, min/max reward 2.0/805.0, entropy 0.01252, value loss 17.93652, policy loss 0.03521, distill_loss -348.54623, time 2065.35403 min
Updates 149060, num timesteps 95399040, FPS 769, mean/median reward 490.5/529.0, min/max reward 2.0/805.0, entropy 0.01688, value loss 12.09144, policy loss 0.05424, distill_loss -352.29037, time 2065.48811 min
Updates 149070, num timesteps 95405440, FPS 769, mean/median reward 497.7/551.0, min/max reward 2.0/805.0, entropy 0.01380, value loss 9.12976, policy loss 0.00755, distill_loss -352.04874, time 2065.61345 min
Updates 149080, num timesteps 95411840, FPS 769, mean/median reward 501.9/551.0, min/max reward 2.0/805.0, entropy 0.01924, value loss 12.82999, policy loss -0.00430, distill_loss -366.83652, time 2065.71286 min
Updates 149090, num timesteps 95418240, FPS 769, mean/median reward 500.3/538.0, min/max reward 134.0/805.0, entropy 0.01124, value loss 35.50632, policy loss 0.01126, distill_loss -378.34186, time 2065.82847 min
Updates 149100, num timesteps 95424640, FPS 769, mean/median reward 495.5/538.0, min/max reward 134.0/805.0, entropy 0.00567, value loss 32.14443, policy loss -0.00225, distill_loss -368.56186, time 2065.98788 min
Updates 149110, num timesteps 95431040, FPS 769, mean/median reward 485.5/529.0, min/max reward 1.0/805.0, entropy 0.01940, value loss 6.92607, policy loss 0.00419, distill_loss -369.74445, time 2066.09021 min
Updates 149120, num timesteps 95437440, FPS 769, mean/median reward 477.5/528.0, min/max reward 1.0/805.0, entropy 0.01948, value loss 11.33355, policy loss -0.00053, distill_loss -362.45935, time 2066.19912 min
Updates 149130, num timesteps 95443840, FPS 769, mean/median reward 475.2/529.0, min/max reward 1.0/805.0, entropy 0.00944, value loss 11.37414, policy loss 0.03101, distill_loss -367.98352, time 2066.30251 min
Updates 149140, num timesteps 95450240, FPS 769, mean/median reward 483.6/528.0, min/max reward 1.0/805.0, entropy 0.00899, value loss 15.46118, policy loss 0.04225, distill_loss -354.74716, time 2066.40816 min
Updates 149150, num timesteps 95456640, FPS 769, mean/median reward 479.8/528.0, min/max reward 1.0/708.0, entropy 0.01399, value loss 13.13382, policy loss -0.00868, distill_loss -382.69644, time 2066.50748 min
Updates 149160, num timesteps 95463040, FPS 769, mean/median reward 482.3/534.0, min/max reward 1.0/716.0, entropy 0.01251, value loss 11.13339, policy loss -0.00797, distill_loss -379.24719, time 2066.61306 min
Updates 149170, num timesteps 95469440, FPS 769, mean/median reward 476.4/494.0, min/max reward 81.0/708.0, entropy 0.01601, value loss 8.47746, policy loss -0.00559, distill_loss -353.28781, time 2066.72011 min
Updates 149180, num timesteps 95475840, FPS 769, mean/median reward 473.1/484.0, min/max reward 81.0/708.0, entropy 0.01366, value loss 8.73046, policy loss -0.02839, distill_loss -374.05212, time 2066.88619 min
Updates 149190, num timesteps 95482240, FPS 769, mean/median reward 473.1/484.0, min/max reward 81.0/708.0, entropy 0.01891, value loss 44.99262, policy loss -0.04819, distill_loss -372.04242, time 2066.98776 min
Updates 149200, num timesteps 95488640, FPS 769, mean/median reward 465.8/470.0, min/max reward 81.0/708.0, entropy 0.01044, value loss 76.46758, policy loss 0.01558, distill_loss -374.60330, time 2067.09404 min
Updates 149210, num timesteps 95495040, FPS 769, mean/median reward 469.7/484.0, min/max reward 81.0/810.0, entropy 0.00982, value loss 14.93270, policy loss 0.00917, distill_loss -365.46231, time 2067.19623 min
Updates 149220, num timesteps 95501440, FPS 769, mean/median reward 480.0/494.0, min/max reward 81.0/810.0, entropy 0.01714, value loss 27.26163, policy loss -0.01350, distill_loss -378.53500, time 2067.29885 min
Updates 149230, num timesteps 95507840, FPS 769, mean/median reward 471.2/481.0, min/max reward 7.0/810.0, entropy 0.01000, value loss 19.44055, policy loss -0.03930, distill_loss -377.25055, time 2067.40222 min
Updates 149240, num timesteps 95514240, FPS 769, mean/median reward 462.6/482.0, min/max reward 7.0/810.0, entropy 0.01328, value loss 57.46841, policy loss -0.04215, distill_loss -355.82318, time 2067.50543 min
Updates 149250, num timesteps 95520640, FPS 769, mean/median reward 456.3/481.0, min/max reward 7.0/810.0, entropy 0.02024, value loss 44.71049, policy loss -0.00277, distill_loss -344.11050, time 2067.60812 min
Updates 149260, num timesteps 95527040, FPS 769, mean/median reward 448.4/446.0, min/max reward 7.0/816.0, entropy 0.01019, value loss 6.43697, policy loss 0.01935, distill_loss -373.54398, time 2067.70991 min
Updates 149270, num timesteps 95533440, FPS 770, mean/median reward 447.4/453.0, min/max reward 7.0/816.0, entropy 0.01135, value loss 35.89621, policy loss -0.27332, distill_loss -383.82190, time 2067.81304 min
Updates 149280, num timesteps 95539840, FPS 770, mean/median reward 433.4/427.0, min/max reward 96.0/816.0, entropy 0.01981, value loss 18.25442, policy loss -0.00686, distill_loss -352.70419, time 2067.91420 min
Updates 149290, num timesteps 95546240, FPS 770, mean/median reward 427.0/422.0, min/max reward 96.0/816.0, entropy 0.01130, value loss 51.67742, policy loss -0.01062, distill_loss -380.61188, time 2068.01701 min
Updates 149300, num timesteps 95552640, FPS 770, mean/median reward 437.0/427.0, min/max reward 96.0/816.0, entropy 0.01705, value loss 5.33102, policy loss -0.00827, distill_loss -360.24365, time 2068.17238 min
Updates 149310, num timesteps 95559040, FPS 770, mean/median reward 448.8/427.0, min/max reward 103.0/816.0, entropy 0.01091, value loss 68.94765, policy loss -0.00413, distill_loss -356.90875, time 2068.27511 min
Updates 149320, num timesteps 95565440, FPS 770, mean/median reward 444.3/424.0, min/max reward 103.0/704.0, entropy 0.01444, value loss 8.03337, policy loss 0.00468, distill_loss -383.97919, time 2068.38515 min
Updates 149330, num timesteps 95571840, FPS 770, mean/median reward 423.9/411.0, min/max reward 1.0/697.0, entropy 0.01358, value loss 31.37338, policy loss -0.00149, distill_loss -342.88791, time 2068.48619 min
Updates 149340, num timesteps 95578240, FPS 770, mean/median reward 450.1/422.0, min/max reward 1.0/703.0, entropy 0.00665, value loss 12.25111, policy loss -0.02948, distill_loss -366.79892, time 2068.58928 min
Updates 149350, num timesteps 95584640, FPS 770, mean/median reward 442.6/421.0, min/max reward 1.0/736.0, entropy 0.01857, value loss 20.50182, policy loss -0.00119, distill_loss -346.93317, time 2068.69309 min
Updates 149360, num timesteps 95591040, FPS 770, mean/median reward 450.8/424.0, min/max reward 1.0/736.0, entropy 0.01211, value loss 11.21525, policy loss -0.00090, distill_loss -348.96732, time 2068.83599 min
Updates 149370, num timesteps 95597440, FPS 770, mean/median reward 456.3/445.0, min/max reward 1.0/736.0, entropy 0.01261, value loss 8.53451, policy loss 0.08823, distill_loss -370.18146, time 2068.93843 min
Updates 149380, num timesteps 95603840, FPS 770, mean/median reward 454.8/453.0, min/max reward 1.0/703.0, entropy 0.02372, value loss 25.52760, policy loss -0.00940, distill_loss -354.54071, time 2069.04379 min
Updates 149390, num timesteps 95610240, FPS 770, mean/median reward 448.2/445.0, min/max reward 1.0/703.0, entropy 0.01230, value loss 36.88961, policy loss -0.00637, distill_loss -384.48755, time 2069.14610 min
Updates 149400, num timesteps 95616640, FPS 770, mean/median reward 454.1/436.0, min/max reward 17.0/703.0, entropy 0.01107, value loss 28.87436, policy loss 0.00052, distill_loss -376.39893, time 2069.25070 min
Updates 149410, num timesteps 95623040, FPS 770, mean/median reward 447.8/436.0, min/max reward 17.0/703.0, entropy 0.01501, value loss 8.10034, policy loss -0.03833, distill_loss -386.27896, time 2069.35355 min
Updates 149420, num timesteps 95629440, FPS 770, mean/median reward 459.4/436.0, min/max reward 82.0/703.0, entropy 0.01513, value loss 12.86503, policy loss -0.00225, distill_loss -382.20599, time 2069.46220 min
Updates 149430, num timesteps 95635840, FPS 770, mean/median reward 455.6/424.0, min/max reward 82.0/696.0, entropy 0.00693, value loss 46.00295, policy loss 0.03421, distill_loss -374.35541, time 2069.56386 min
Updates 149440, num timesteps 95642240, FPS 770, mean/median reward 458.0/436.0, min/max reward 65.0/700.0, entropy 0.00951, value loss 24.01323, policy loss 0.02473, distill_loss -375.49341, time 2069.67232 min
Updates 149450, num timesteps 95648640, FPS 770, mean/median reward 452.9/424.0, min/max reward 65.0/700.0, entropy 0.01274, value loss 32.29427, policy loss -0.01271, distill_loss -383.76752, time 2069.77258 min
Updates 149460, num timesteps 95655040, FPS 770, mean/median reward 448.7/436.0, min/max reward 65.0/700.0, entropy 0.01193, value loss 9.12218, policy loss 0.01247, distill_loss -380.27753, time 2069.87247 min
Updates 149470, num timesteps 95661440, FPS 770, mean/median reward 472.4/469.0, min/max reward 65.0/700.0, entropy 0.01136, value loss 14.20790, policy loss -0.02453, distill_loss -372.40704, time 2069.97625 min
Updates 149480, num timesteps 95667840, FPS 770, mean/median reward 467.5/488.0, min/max reward 65.0/706.0, entropy 0.00321, value loss 12.37343, policy loss 0.00142, distill_loss -383.54950, time 2070.07938 min
Updates 149490, num timesteps 95674240, FPS 770, mean/median reward 462.7/462.0, min/max reward 65.0/706.0, entropy 0.01571, value loss 33.36550, policy loss -0.01953, distill_loss -371.08713, time 2070.17958 min
Updates 149500, num timesteps 95680640, FPS 770, mean/median reward 462.2/462.0, min/max reward 65.0/707.0, entropy 0.00565, value loss 8.25037, policy loss -0.00070, distill_loss -399.88940, time 2070.28219 min
Updates 149510, num timesteps 95687040, FPS 770, mean/median reward 441.5/420.0, min/max reward 3.0/707.0, entropy 0.01449, value loss 24.16851, policy loss -0.01987, distill_loss -388.76807, time 2070.38469 min
Updates 149520, num timesteps 95693440, FPS 770, mean/median reward 450.5/456.0, min/max reward 3.0/737.0, entropy 0.01422, value loss 31.05223, policy loss 0.05572, distill_loss -358.38330, time 2070.48617 min
Updates 149530, num timesteps 95699840, FPS 770, mean/median reward 449.6/456.0, min/max reward 3.0/720.0, entropy 0.01505, value loss 27.64739, policy loss -0.00259, distill_loss -365.84088, time 2070.59435 min
Updates 149540, num timesteps 95706240, FPS 770, mean/median reward 452.0/422.0, min/max reward 3.0/756.0, entropy 0.01690, value loss 14.46535, policy loss -0.04902, distill_loss -362.90582, time 2070.69806 min
Updates 149550, num timesteps 95712640, FPS 770, mean/median reward 445.3/421.0, min/max reward 3.0/756.0, entropy 0.00716, value loss 18.79862, policy loss -0.00583, distill_loss -370.24930, time 2070.86127 min
Updates 149560, num timesteps 95719040, FPS 770, mean/median reward 435.7/420.0, min/max reward 97.0/756.0, entropy 0.01018, value loss 14.97989, policy loss 0.03691, distill_loss -349.91309, time 2070.96773 min
Updates 149570, num timesteps 95725440, FPS 770, mean/median reward 440.9/420.0, min/max reward 97.0/756.0, entropy 0.01114, value loss 8.05689, policy loss 0.00990, distill_loss -367.92639, time 2071.06981 min
Updates 149580, num timesteps 95731840, FPS 770, mean/median reward 438.3/419.0, min/max reward 98.0/722.0, entropy 0.00655, value loss 26.06782, policy loss 0.00796, distill_loss -371.60089, time 2071.17241 min
Updates 149590, num timesteps 95738240, FPS 770, mean/median reward 461.9/461.0, min/max reward 104.0/722.0, entropy 0.01083, value loss 11.92381, policy loss -0.00836, distill_loss -387.83765, time 2071.27397 min
Updates 149600, num timesteps 95744640, FPS 770, mean/median reward 463.1/461.0, min/max reward 104.0/731.0, entropy 0.01295, value loss 9.34696, policy loss -0.01691, distill_loss -389.21649, time 2071.38132 min
Updates 149610, num timesteps 95751040, FPS 770, mean/median reward 470.5/424.0, min/max reward 104.0/731.0, entropy 0.01258, value loss 30.38376, policy loss 0.04370, distill_loss -386.25220, time 2071.48571 min
Updates 149620, num timesteps 95757440, FPS 770, mean/median reward 476.2/448.0, min/max reward 104.0/731.0, entropy 0.00846, value loss 14.55213, policy loss 0.00034, distill_loss -360.59705, time 2071.58672 min
Updates 149630, num timesteps 95763840, FPS 770, mean/median reward 478.9/447.0, min/max reward 104.0/734.0, entropy 0.01127, value loss 9.16977, policy loss 0.00083, distill_loss -384.45697, time 2071.69154 min
Updates 149640, num timesteps 95770240, FPS 770, mean/median reward 470.5/424.0, min/max reward 104.0/734.0, entropy 0.01405, value loss 30.15009, policy loss -0.04902, distill_loss -368.65814, time 2071.79392 min
Updates 149650, num timesteps 95776640, FPS 770, mean/median reward 468.4/424.0, min/max reward 104.0/734.0, entropy 0.01991, value loss 15.58308, policy loss -0.00764, distill_loss -384.03348, time 2071.89719 min
Updates 149660, num timesteps 95783040, FPS 770, mean/median reward 465.3/424.0, min/max reward 233.0/734.0, entropy 0.00777, value loss 13.74096, policy loss -0.00596, distill_loss -361.00079, time 2071.99668 min
Updates 149670, num timesteps 95789440, FPS 770, mean/median reward 465.9/429.0, min/max reward 96.0/734.0, entropy 0.00881, value loss 38.01780, policy loss -0.03287, distill_loss -390.26062, time 2072.13807 min
