command line args: main.py --algo i2a --env-name MsPacmanNoFrameskip-v0 --num-processes 100 --port 5555 --log-dir /tmp/gym/MsPacman_dSSM_DET --num-steps 10 --entropy-coef 0.02 --distill-coef 10 --num-stack 4 --num-frames 300000000 --train-on-200x160-pixel --latent-space-model dSSM_DET
Updates 0, num timesteps 1000, FPS 128, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 2.19722, value loss 0.00074, policy loss -0.00386, distill_loss -0.00363, time 0.13011 min
Updates 51030, num timesteps 51031000, FPS 123, mean/median reward 285.0/287.0, min/max reward 174.0/454.0, entropy 0.07520, value loss 9.40235, policy loss -0.00805, distill_loss -910.41498, time 6899.50820 min
Updates 51040, num timesteps 51041000, FPS 123, mean/median reward 286.6/289.0, min/max reward 155.0/454.0, entropy 0.08201, value loss 17.75416, policy loss -0.01694, distill_loss -963.30933, time 6900.85942 min
Updates 51050, num timesteps 51051000, FPS 123, mean/median reward 284.2/288.0, min/max reward 155.0/454.0, entropy 0.06364, value loss 11.08285, policy loss 0.01194, distill_loss -826.74103, time 6902.22071 min
Updates 51060, num timesteps 51061000, FPS 123, mean/median reward 289.3/290.0, min/max reward 155.0/454.0, entropy 0.07273, value loss 36.13209, policy loss -0.01212, distill_loss -828.47412, time 6903.57646 min
Updates 51070, num timesteps 51071000, FPS 123, mean/median reward 295.4/298.0, min/max reward 155.0/454.0, entropy 0.06641, value loss 26.06359, policy loss 0.05149, distill_loss -984.21930, time 6904.93653 min
Updates 51080, num timesteps 51081000, FPS 123, mean/median reward 299.2/301.0, min/max reward 155.0/447.0, entropy 0.06725, value loss 20.50420, policy loss -0.08718, distill_loss -801.81744, time 6906.29347 min
Updates 51090, num timesteps 51091000, FPS 123, mean/median reward 302.5/299.0, min/max reward 155.0/447.0, entropy 0.06735, value loss 14.34147, policy loss -0.04893, distill_loss -813.93787, time 6907.65857 min
Updates 51100, num timesteps 51101000, FPS 123, mean/median reward 302.4/298.0, min/max reward 155.0/447.0, entropy 0.08718, value loss 13.88404, policy loss 0.08222, distill_loss -936.88556, time 6909.01988 min
Updates 51110, num timesteps 51111000, FPS 123, mean/median reward 303.2/301.0, min/max reward 109.0/447.0, entropy 0.07453, value loss 44.45068, policy loss 0.02258, distill_loss -908.90240, time 6910.41440 min
Updates 51120, num timesteps 51121000, FPS 123, mean/median reward 296.8/301.0, min/max reward 56.0/447.0, entropy 0.05030, value loss 12.38766, policy loss 0.01040, distill_loss -1012.55811, time 6911.77788 min
Updates 51130, num timesteps 51131000, FPS 123, mean/median reward 292.3/301.0, min/max reward 56.0/554.0, entropy 0.08081, value loss 22.01280, policy loss -0.05236, distill_loss -894.63202, time 6913.14565 min
Updates 51140, num timesteps 51141000, FPS 123, mean/median reward 284.3/293.0, min/max reward 56.0/554.0, entropy 0.05158, value loss 50.33345, policy loss -0.00907, distill_loss -809.92285, time 6914.52133 min
Updates 51150, num timesteps 51151000, FPS 123, mean/median reward 271.4/283.0, min/max reward 56.0/554.0, entropy 0.06637, value loss 7.68190, policy loss -0.04901, distill_loss -843.79053, time 6915.89075 min
Updates 51160, num timesteps 51161000, FPS 123, mean/median reward 260.0/271.0, min/max reward 56.0/554.0, entropy 0.07136, value loss 18.47974, policy loss 0.00278, distill_loss -829.06329, time 6917.25824 min
Updates 51170, num timesteps 51171000, FPS 123, mean/median reward 251.7/256.0, min/max reward 56.0/554.0, entropy 0.04797, value loss 4.73828, policy loss -0.00214, distill_loss -881.60651, time 6918.62004 min
Updates 51180, num timesteps 51181000, FPS 123, mean/median reward 247.1/251.0, min/max reward 56.0/554.0, entropy 0.06668, value loss 11.72205, policy loss -0.02007, distill_loss -885.88824, time 6919.98363 min
Updates 51190, num timesteps 51191000, FPS 123, mean/median reward 245.8/245.0, min/max reward 56.0/554.0, entropy 0.06771, value loss 11.27171, policy loss -0.00118, distill_loss -954.42017, time 6921.33743 min
Updates 51200, num timesteps 51201000, FPS 123, mean/median reward 243.9/245.0, min/max reward 56.0/554.0, entropy 0.07975, value loss 8.71519, policy loss 0.01909, distill_loss -854.89465, time 6922.67687 min
Updates 51210, num timesteps 51211000, FPS 123, mean/median reward 242.2/232.0, min/max reward 56.0/554.0, entropy 0.07329, value loss 12.24026, policy loss 0.02966, distill_loss -963.47693, time 6924.03828 min
Updates 51220, num timesteps 51221000, FPS 123, mean/median reward 247.6/246.0, min/max reward 90.0/554.0, entropy 0.04899, value loss 12.68506, policy loss 0.03934, distill_loss -912.12299, time 6925.41079 min
Updates 51230, num timesteps 51231000, FPS 123, mean/median reward 246.8/246.0, min/max reward 90.0/554.0, entropy 0.06162, value loss 8.96168, policy loss -0.00468, distill_loss -951.21069, time 6926.77478 min
Updates 51240, num timesteps 51241000, FPS 123, mean/median reward 249.9/250.0, min/max reward 118.0/554.0, entropy 0.05649, value loss 9.18454, policy loss -0.03438, distill_loss -795.83612, time 6928.13764 min
Updates 51250, num timesteps 51251000, FPS 123, mean/median reward 253.2/253.0, min/max reward 118.0/554.0, entropy 0.05648, value loss 17.47475, policy loss 0.01139, distill_loss -757.01544, time 6929.51066 min
Updates 51260, num timesteps 51261000, FPS 123, mean/median reward 255.6/258.0, min/max reward 121.0/420.0, entropy 0.06318, value loss 13.24444, policy loss 0.01102, distill_loss -852.40741, time 6930.87271 min
Updates 51270, num timesteps 51271000, FPS 123, mean/median reward 262.7/262.0, min/max reward 121.0/454.0, entropy 0.04062, value loss 16.66404, policy loss 0.00314, distill_loss -854.62653, time 6932.24802 min
Updates 51280, num timesteps 51281000, FPS 123, mean/median reward 263.2/265.0, min/max reward 121.0/454.0, entropy 0.04997, value loss 19.95744, policy loss -0.01445, distill_loss -866.72742, time 6933.62357 min
Updates 51290, num timesteps 51291000, FPS 123, mean/median reward 261.0/262.0, min/max reward 121.0/454.0, entropy 0.05887, value loss 9.26577, policy loss -0.00778, distill_loss -1014.67194, time 6934.97892 min
Updates 51300, num timesteps 51301000, FPS 123, mean/median reward 260.2/262.0, min/max reward 121.0/454.0, entropy 0.06936, value loss 23.47137, policy loss -0.04635, distill_loss -968.24475, time 6936.33939 min
Updates 51310, num timesteps 51311000, FPS 123, mean/median reward 267.4/268.0, min/max reward 126.0/454.0, entropy 0.10019, value loss 18.64951, policy loss -0.03679, distill_loss -967.70380, time 6937.71577 min
Updates 51320, num timesteps 51321000, FPS 123, mean/median reward 267.6/271.0, min/max reward 126.0/454.0, entropy 0.08719, value loss 9.75715, policy loss -0.06935, distill_loss -839.17004, time 6939.06183 min
Updates 51330, num timesteps 51331000, FPS 123, mean/median reward 266.6/267.0, min/max reward 126.0/454.0, entropy 0.10970, value loss 41.78456, policy loss -0.00019, distill_loss -781.07593, time 6940.41971 min
Updates 51340, num timesteps 51341000, FPS 123, mean/median reward 271.9/271.0, min/max reward 126.0/454.0, entropy 0.08477, value loss 39.44206, policy loss -0.03453, distill_loss -609.90143, time 6941.77497 min
Updates 51350, num timesteps 51351000, FPS 123, mean/median reward 270.0/271.0, min/max reward 126.0/454.0, entropy 0.05016, value loss 10.86235, policy loss -0.00229, distill_loss -570.29004, time 6943.15610 min
Updates 51360, num timesteps 51361000, FPS 123, mean/median reward 273.0/271.0, min/max reward 126.0/454.0, entropy 0.05699, value loss 16.75004, policy loss -0.00512, distill_loss -669.76483, time 6944.53442 min
Updates 51370, num timesteps 51371000, FPS 123, mean/median reward 270.5/270.0, min/max reward 126.0/413.0, entropy 0.05241, value loss 12.81101, policy loss 0.01410, distill_loss -801.38269, time 6945.90031 min
Updates 51380, num timesteps 51381000, FPS 123, mean/median reward 268.5/265.0, min/max reward 126.0/413.0, entropy 0.07561, value loss 20.79318, policy loss -0.02109, distill_loss -821.58295, time 6947.27519 min
Updates 51390, num timesteps 51391000, FPS 123, mean/median reward 266.7/264.0, min/max reward 126.0/413.0, entropy 0.06725, value loss 11.87139, policy loss 0.01044, distill_loss -1074.01868, time 6948.63464 min
Updates 51400, num timesteps 51401000, FPS 123, mean/median reward 269.0/263.0, min/max reward 130.0/413.0, entropy 0.10062, value loss 15.17590, policy loss -0.02885, distill_loss -1098.11609, time 6949.97272 min
Updates 51410, num timesteps 51411000, FPS 123, mean/median reward 267.9/263.0, min/max reward 130.0/406.0, entropy 0.09481, value loss 9.12403, policy loss 0.01734, distill_loss -1051.39294, time 6951.34443 min
Updates 51420, num timesteps 51421000, FPS 123, mean/median reward 264.9/261.0, min/max reward 82.0/404.0, entropy 0.10105, value loss 11.01342, policy loss -0.02278, distill_loss -924.94507, time 6952.67490 min
Updates 51430, num timesteps 51431000, FPS 123, mean/median reward 263.6/259.0, min/max reward 82.0/404.0, entropy 0.09393, value loss 7.18140, policy loss 0.02919, distill_loss -918.82281, time 6954.02770 min
Updates 51440, num timesteps 51441000, FPS 123, mean/median reward 259.6/255.0, min/max reward 82.0/404.0, entropy 0.08184, value loss 21.42355, policy loss 0.03680, distill_loss -961.28479, time 6955.38338 min
Updates 51450, num timesteps 51451000, FPS 123, mean/median reward 265.5/261.0, min/max reward 82.0/419.0, entropy 0.07842, value loss 6.74997, policy loss -0.05791, distill_loss -845.85522, time 6956.74612 min
Updates 51460, num timesteps 51461000, FPS 123, mean/median reward 264.5/261.0, min/max reward 82.0/419.0, entropy 0.09055, value loss 8.83170, policy loss -0.00269, distill_loss -777.65271, time 6958.11075 min
Updates 51470, num timesteps 51471000, FPS 123, mean/median reward 266.4/262.0, min/max reward 82.0/419.0, entropy 0.07268, value loss 11.70827, policy loss -0.01627, distill_loss -817.54584, time 6959.48563 min
Updates 51480, num timesteps 51481000, FPS 123, mean/median reward 269.8/267.0, min/max reward 82.0/419.0, entropy 0.06767, value loss 8.69751, policy loss 0.01079, distill_loss -869.03033, time 6960.91005 min
Updates 51490, num timesteps 51491000, FPS 123, mean/median reward 271.0/268.0, min/max reward 82.0/419.0, entropy 0.08760, value loss 16.88520, policy loss 0.02687, distill_loss -927.69525, time 6962.29214 min
Updates 51500, num timesteps 51501000, FPS 123, mean/median reward 270.8/271.0, min/max reward 82.0/419.0, entropy 0.04713, value loss 18.95623, policy loss -0.00458, distill_loss -940.51373, time 6963.65988 min
Updates 51510, num timesteps 51511000, FPS 123, mean/median reward 272.6/274.0, min/max reward 148.0/419.0, entropy 0.08428, value loss 4.29479, policy loss 0.00580, distill_loss -832.53174, time 6965.04715 min
Updates 51520, num timesteps 51521000, FPS 123, mean/median reward 275.0/275.0, min/max reward 148.0/419.0, entropy 0.09151, value loss 14.29737, policy loss -0.02654, distill_loss -778.53522, time 6966.42503 min
Updates 51530, num timesteps 51531000, FPS 123, mean/median reward 275.7/275.0, min/max reward 148.0/419.0, entropy 0.07594, value loss 21.95972, policy loss -0.00955, distill_loss -871.21094, time 6967.80394 min
Updates 51540, num timesteps 51541000, FPS 123, mean/median reward 279.5/278.0, min/max reward 148.0/371.0, entropy 0.06715, value loss 10.62224, policy loss -0.00375, distill_loss -778.59595, time 6969.17691 min
Updates 51550, num timesteps 51551000, FPS 123, mean/median reward 282.6/279.0, min/max reward 200.0/371.0, entropy 0.07420, value loss 13.72000, policy loss 0.02179, distill_loss -797.07123, time 6970.55322 min
Updates 51560, num timesteps 51561000, FPS 123, mean/median reward 282.0/279.0, min/max reward 200.0/371.0, entropy 0.06955, value loss 6.61680, policy loss 0.01867, distill_loss -821.14392, time 6971.94422 min
Updates 51570, num timesteps 51571000, FPS 123, mean/median reward 282.0/279.0, min/max reward 200.0/371.0, entropy 0.08306, value loss 14.24850, policy loss -0.03366, distill_loss -850.79041, time 6973.31346 min
Updates 51580, num timesteps 51581000, FPS 123, mean/median reward 283.1/282.0, min/max reward 200.0/371.0, entropy 0.07403, value loss 3.81328, policy loss -0.01243, distill_loss -875.45306, time 6974.69062 min
Updates 51590, num timesteps 51591000, FPS 123, mean/median reward 282.8/283.0, min/max reward 200.0/353.0, entropy 0.06040, value loss 7.09055, policy loss -0.01458, distill_loss -991.94202, time 6976.04645 min
Updates 51600, num timesteps 51601000, FPS 123, mean/median reward 285.5/285.0, min/max reward 212.0/428.0, entropy 0.07195, value loss 9.65324, policy loss -0.01032, distill_loss -882.98383, time 6977.39088 min
Updates 51610, num timesteps 51611000, FPS 123, mean/median reward 286.2/285.0, min/max reward 212.0/428.0, entropy 0.07046, value loss 5.83006, policy loss -0.00440, distill_loss -869.69275, time 6978.76826 min
Updates 51620, num timesteps 51621000, FPS 123, mean/median reward 287.5/287.0, min/max reward 212.0/428.0, entropy 0.07674, value loss 13.00944, policy loss 0.01918, distill_loss -875.86890, time 6980.13495 min
Updates 51630, num timesteps 51631000, FPS 123, mean/median reward 288.1/289.0, min/max reward 212.0/447.0, entropy 0.08562, value loss 10.27367, policy loss -0.00460, distill_loss -850.07635, time 6981.49511 min
Updates 51640, num timesteps 51641000, FPS 123, mean/median reward 288.8/289.0, min/max reward 212.0/447.0, entropy 0.06236, value loss 14.53532, policy loss -0.00689, distill_loss -762.20459, time 6982.86005 min
Updates 51650, num timesteps 51651000, FPS 123, mean/median reward 289.5/289.0, min/max reward 212.0/447.0, entropy 0.08411, value loss 12.29622, policy loss -0.02226, distill_loss -818.02051, time 6984.21782 min
Updates 51660, num timesteps 51661000, FPS 123, mean/median reward 288.2/285.0, min/max reward 207.0/447.0, entropy 0.09139, value loss 31.77158, policy loss 0.04296, distill_loss -723.56000, time 6985.58844 min
Updates 51670, num timesteps 51671000, FPS 123, mean/median reward 289.7/291.0, min/max reward 152.0/447.0, entropy 0.07283, value loss 17.95828, policy loss 0.00616, distill_loss -770.39435, time 6986.95710 min
Updates 51680, num timesteps 51681000, FPS 123, mean/median reward 293.1/292.0, min/max reward 152.0/447.0, entropy 0.07388, value loss 9.71340, policy loss 0.03625, distill_loss -824.16620, time 6988.30969 min
Updates 51690, num timesteps 51691000, FPS 123, mean/median reward 291.5/291.0, min/max reward 152.0/447.0, entropy 0.08055, value loss 5.92683, policy loss 0.00880, distill_loss -843.05682, time 6989.67666 min
Updates 51700, num timesteps 51701000, FPS 123, mean/median reward 287.2/286.0, min/max reward 152.0/390.0, entropy 0.11040, value loss 15.07326, policy loss -0.05944, distill_loss -826.57916, time 6991.03504 min
Updates 51710, num timesteps 51711000, FPS 123, mean/median reward 288.2/289.0, min/max reward 152.0/390.0, entropy 0.07073, value loss 11.12908, policy loss -0.00076, distill_loss -860.63013, time 6992.41330 min
Updates 51720, num timesteps 51721000, FPS 123, mean/median reward 289.0/289.0, min/max reward 152.0/390.0, entropy 0.08366, value loss 9.13545, policy loss -0.02236, distill_loss -836.86230, time 6993.75419 min
Updates 51730, num timesteps 51731000, FPS 123, mean/median reward 289.3/289.0, min/max reward 152.0/390.0, entropy 0.08662, value loss 45.52937, policy loss -0.01578, distill_loss -909.76929, time 6995.10754 min
Updates 51740, num timesteps 51741000, FPS 123, mean/median reward 286.2/287.0, min/max reward 152.0/390.0, entropy 0.05432, value loss 5.91991, policy loss 0.01371, distill_loss -827.09174, time 6996.45489 min
Updates 51750, num timesteps 51751000, FPS 123, mean/median reward 282.2/281.0, min/max reward 152.0/383.0, entropy 0.06587, value loss 18.35573, policy loss -0.01076, distill_loss -796.21210, time 6997.81655 min
Updates 51760, num timesteps 51761000, FPS 123, mean/median reward 281.4/278.0, min/max reward 196.0/383.0, entropy 0.05939, value loss 17.00789, policy loss 0.00907, distill_loss -759.88190, time 6999.18912 min
Updates 51770, num timesteps 51771000, FPS 123, mean/median reward 278.6/275.0, min/max reward 196.0/383.0, entropy 0.06759, value loss 7.84403, policy loss 0.01782, distill_loss -745.63544, time 7000.55363 min
Updates 51780, num timesteps 51781000, FPS 123, mean/median reward 279.3/276.0, min/max reward 196.0/391.0, entropy 0.08089, value loss 24.06211, policy loss 0.00451, distill_loss -870.32300, time 7001.92084 min
Updates 51790, num timesteps 51791000, FPS 123, mean/median reward 275.5/274.0, min/max reward 129.0/391.0, entropy 0.05125, value loss 7.85612, policy loss -0.03871, distill_loss -709.58765, time 7003.29184 min
Updates 51800, num timesteps 51801000, FPS 123, mean/median reward 274.0/272.0, min/max reward 129.0/391.0, entropy 0.06866, value loss 6.73027, policy loss -0.01160, distill_loss -807.99115, time 7004.64633 min
