command line args: main.py --env-name RegularMiniPacmanNoFrameskip-v0 --algo i2a --environment-model MiniModel --distill-coef 10 --entropy-coef 0.02 --num-stack 1 --num-processes 128 --port 5027
Updates 0, num timesteps 640, FPS 100, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 1.60800, value loss 2.21387, policy loss 1.83457, distill_loss -0.04561, time 0.10619 min
Updates 115610, num timesteps 73991040, FPS 437, mean/median reward 138.2/123.0, min/max reward 0.0/358.0, entropy 0.06538, value loss 3.83792, policy loss -0.01555, distill_loss -383.12192, time 2817.60463 min
Updates 115620, num timesteps 73997440, FPS 437, mean/median reward 132.3/123.0, min/max reward 0.0/358.0, entropy 0.09095, value loss 9.40206, policy loss -0.00445, distill_loss -362.94077, time 2817.84226 min
Updates 115630, num timesteps 74003840, FPS 437, mean/median reward 134.2/123.0, min/max reward 0.0/358.0, entropy 0.05831, value loss 7.13854, policy loss 0.01567, distill_loss -322.37613, time 2818.03343 min
Updates 115640, num timesteps 74010240, FPS 437, mean/median reward 140.3/124.0, min/max reward 0.0/391.0, entropy 0.07416, value loss 6.12094, policy loss -0.00505, distill_loss -356.38397, time 2818.28031 min
Updates 115650, num timesteps 74016640, FPS 437, mean/median reward 143.0/125.0, min/max reward 0.0/409.0, entropy 0.06394, value loss 14.41192, policy loss 0.09374, distill_loss -332.83856, time 2818.59678 min
Updates 115660, num timesteps 74023040, FPS 437, mean/median reward 137.4/124.0, min/max reward 0.0/409.0, entropy 0.07781, value loss 8.29204, policy loss -0.05844, distill_loss -303.90045, time 2818.84198 min
Updates 115670, num timesteps 74029440, FPS 437, mean/median reward 138.5/122.0, min/max reward 0.0/409.0, entropy 0.05459, value loss 6.71585, policy loss -0.00364, distill_loss -353.32562, time 2819.03948 min
Updates 115680, num timesteps 74035840, FPS 437, mean/median reward 137.6/124.0, min/max reward 0.0/409.0, entropy 0.05807, value loss 4.81690, policy loss -0.00708, distill_loss -354.07513, time 2819.28968 min
Updates 115690, num timesteps 74042240, FPS 437, mean/median reward 141.0/126.0, min/max reward 0.0/409.0, entropy 0.06209, value loss 6.65630, policy loss -0.08410, distill_loss -333.15710, time 2819.49000 min
Updates 115700, num timesteps 74048640, FPS 437, mean/median reward 144.6/124.0, min/max reward 0.0/409.0, entropy 0.06038, value loss 3.44824, policy loss -0.00714, distill_loss -358.44516, time 2819.74771 min
Updates 115710, num timesteps 74055040, FPS 437, mean/median reward 141.2/124.0, min/max reward 1.0/409.0, entropy 0.08472, value loss 3.33217, policy loss -0.00790, distill_loss -344.29675, time 2820.05337 min
Updates 115720, num timesteps 74061440, FPS 437, mean/median reward 139.6/119.0, min/max reward 1.0/409.0, entropy 0.06750, value loss 14.55367, policy loss -0.04064, distill_loss -331.52618, time 2820.24135 min
Updates 115730, num timesteps 74067840, FPS 437, mean/median reward 133.7/119.0, min/max reward 1.0/388.0, entropy 0.08942, value loss 19.11869, policy loss 0.00055, distill_loss -287.04169, time 2820.48317 min
Updates 115740, num timesteps 74074240, FPS 437, mean/median reward 126.2/116.0, min/max reward 1.0/388.0, entropy 0.06047, value loss 15.38690, policy loss 0.02887, distill_loss -306.62201, time 2820.69405 min
Updates 115750, num timesteps 74080640, FPS 437, mean/median reward 127.3/117.0, min/max reward 1.0/388.0, entropy 0.04646, value loss 9.42098, policy loss -0.03980, distill_loss -339.43402, time 2820.94125 min
Updates 115760, num timesteps 74087040, FPS 437, mean/median reward 124.4/117.0, min/max reward 1.0/388.0, entropy 0.06142, value loss 7.27467, policy loss -0.02783, distill_loss -319.46146, time 2821.14950 min
Updates 115770, num timesteps 74093440, FPS 437, mean/median reward 126.9/118.0, min/max reward 1.0/338.0, entropy 0.07163, value loss 3.94697, policy loss 0.04730, distill_loss -363.41983, time 2821.53293 min
Updates 115780, num timesteps 74099840, FPS 437, mean/median reward 125.1/119.0, min/max reward 1.0/338.0, entropy 0.05755, value loss 18.31019, policy loss -0.03531, distill_loss -342.62766, time 2821.77176 min
Updates 115790, num timesteps 74106240, FPS 437, mean/median reward 128.2/121.0, min/max reward 1.0/338.0, entropy 0.06602, value loss 8.83230, policy loss -0.07936, distill_loss -321.33673, time 2821.97801 min
Updates 115800, num timesteps 74112640, FPS 437, mean/median reward 131.4/126.0, min/max reward 0.0/338.0, entropy 0.05719, value loss 7.43440, policy loss -0.00503, distill_loss -382.72833, time 2822.22356 min
Updates 115810, num timesteps 74119040, FPS 437, mean/median reward 132.9/126.0, min/max reward 0.0/384.0, entropy 0.05471, value loss 4.22532, policy loss 0.00314, distill_loss -322.79950, time 2822.52724 min
Updates 115820, num timesteps 74125440, FPS 437, mean/median reward 133.5/126.0, min/max reward 0.0/384.0, entropy 0.07865, value loss 3.80824, policy loss -0.00229, distill_loss -328.74701, time 2822.75229 min
Updates 115830, num timesteps 74131840, FPS 437, mean/median reward 136.1/126.0, min/max reward 0.0/384.0, entropy 0.08007, value loss 14.59338, policy loss -0.03170, distill_loss -351.37042, time 2822.96222 min
Updates 115840, num timesteps 74138240, FPS 437, mean/median reward 133.5/126.0, min/max reward 1.0/338.0, entropy 0.07020, value loss 18.30171, policy loss 0.03920, distill_loss -382.85587, time 2823.20786 min
Updates 115850, num timesteps 74144640, FPS 437, mean/median reward 132.6/126.0, min/max reward 1.0/338.0, entropy 0.05029, value loss 8.05363, policy loss 0.01145, distill_loss -365.23959, time 2823.44580 min
Updates 115860, num timesteps 74151040, FPS 437, mean/median reward 132.3/123.0, min/max reward 1.0/346.0, entropy 0.07113, value loss 7.66471, policy loss -0.04821, distill_loss -366.33447, time 2823.68917 min
Updates 115870, num timesteps 74157440, FPS 437, mean/median reward 136.7/126.0, min/max reward 1.0/346.0, entropy 0.05825, value loss 6.83532, policy loss 0.00618, distill_loss -370.99176, time 2823.93291 min
Updates 115880, num timesteps 74163840, FPS 437, mean/median reward 137.3/126.0, min/max reward 1.0/384.0, entropy 0.05682, value loss 15.76091, policy loss -0.01288, distill_loss -362.50803, time 2824.13129 min
Updates 115890, num timesteps 74170240, FPS 437, mean/median reward 135.1/124.0, min/max reward 1.0/384.0, entropy 0.05943, value loss 12.35730, policy loss -0.02809, distill_loss -359.52753, time 2824.35823 min
Updates 115900, num timesteps 74176640, FPS 437, mean/median reward 127.6/122.0, min/max reward 1.0/384.0, entropy 0.05438, value loss 6.19463, policy loss -0.02296, distill_loss -371.78772, time 2824.52654 min
Updates 115910, num timesteps 74183040, FPS 437, mean/median reward 128.4/119.0, min/max reward 1.0/384.0, entropy 0.05628, value loss 15.80467, policy loss -0.07741, distill_loss -341.82913, time 2824.82704 min
Updates 115920, num timesteps 74189440, FPS 437, mean/median reward 131.0/121.0, min/max reward 1.0/384.0, entropy 0.05736, value loss 20.99770, policy loss 0.00709, distill_loss -386.28925, time 2825.02287 min
Updates 115930, num timesteps 74195840, FPS 437, mean/median reward 133.1/122.0, min/max reward 1.0/384.0, entropy 0.05772, value loss 13.56037, policy loss -0.05790, distill_loss -372.04568, time 2825.26704 min
Updates 115940, num timesteps 74202240, FPS 437, mean/median reward 136.1/122.0, min/max reward 1.0/355.0, entropy 0.07016, value loss 8.59437, policy loss -0.03410, distill_loss -408.81873, time 2825.50547 min
Updates 115950, num timesteps 74208640, FPS 437, mean/median reward 142.8/129.0, min/max reward 1.0/369.0, entropy 0.06858, value loss 3.26457, policy loss -0.00929, distill_loss -350.70312, time 2825.75392 min
Updates 115960, num timesteps 74215040, FPS 437, mean/median reward 137.6/128.0, min/max reward 1.0/369.0, entropy 0.06084, value loss 12.24009, policy loss -0.06851, distill_loss -341.56073, time 2825.99564 min
Updates 115970, num timesteps 74221440, FPS 437, mean/median reward 138.9/128.0, min/max reward 1.0/412.0, entropy 0.08435, value loss 12.36938, policy loss 0.05477, distill_loss -361.63217, time 2826.23458 min
Updates 115980, num timesteps 74227840, FPS 437, mean/median reward 135.1/128.0, min/max reward 1.0/412.0, entropy 0.04701, value loss 10.87642, policy loss 0.04047, distill_loss -364.27582, time 2826.45849 min
Updates 115990, num timesteps 74234240, FPS 437, mean/median reward 132.8/127.0, min/max reward 1.0/412.0, entropy 0.04989, value loss 9.09944, policy loss 0.00368, distill_loss -373.88776, time 2826.66546 min
Updates 116000, num timesteps 74240640, FPS 437, mean/median reward 132.9/125.0, min/max reward 1.0/412.0, entropy 0.05738, value loss 8.22445, policy loss 0.00936, distill_loss -350.76437, time 2826.90948 min
Updates 116010, num timesteps 74247040, FPS 437, mean/median reward 134.7/127.0, min/max reward 1.0/372.0, entropy 0.07249, value loss 17.59574, policy loss -0.01461, distill_loss -341.96719, time 2827.20976 min
Updates 116020, num timesteps 74253440, FPS 437, mean/median reward 140.9/129.0, min/max reward 1.0/372.0, entropy 0.04504, value loss 11.90927, policy loss -0.03513, distill_loss -421.57880, time 2827.40549 min
Updates 116030, num timesteps 74259840, FPS 437, mean/median reward 139.6/129.0, min/max reward 1.0/372.0, entropy 0.05533, value loss 29.88734, policy loss -0.02310, distill_loss -377.86298, time 2827.62597 min
Updates 116040, num timesteps 74266240, FPS 437, mean/median reward 144.6/130.0, min/max reward 1.0/393.0, entropy 0.06052, value loss 7.49817, policy loss -0.00179, distill_loss -380.94022, time 2828.05833 min
Updates 116050, num timesteps 74272640, FPS 437, mean/median reward 147.5/129.0, min/max reward 3.0/393.0, entropy 0.08691, value loss 5.47274, policy loss 0.01889, distill_loss -367.90146, time 2828.23771 min
Updates 116060, num timesteps 74279040, FPS 437, mean/median reward 140.8/127.0, min/max reward 3.0/393.0, entropy 0.05612, value loss 3.32864, policy loss -0.01826, distill_loss -347.72763, time 2828.58045 min
Updates 116070, num timesteps 74285440, FPS 437, mean/median reward 132.9/125.0, min/max reward 2.0/386.0, entropy 0.08809, value loss 7.21241, policy loss -0.02955, distill_loss -304.08759, time 2828.76188 min
Updates 116080, num timesteps 74291840, FPS 437, mean/median reward 124.9/121.0, min/max reward 1.0/337.0, entropy 0.07197, value loss 8.47766, policy loss -0.06098, distill_loss -347.58798, time 2829.02358 min
Updates 116090, num timesteps 74298240, FPS 437, mean/median reward 120.8/119.0, min/max reward 0.0/337.0, entropy 0.04703, value loss 13.11097, policy loss -0.07994, distill_loss -370.74158, time 2829.21099 min
Updates 116100, num timesteps 74304640, FPS 437, mean/median reward 119.1/119.0, min/max reward 0.0/337.0, entropy 0.04626, value loss 8.80599, policy loss -0.09679, distill_loss -372.84021, time 2829.47683 min
Updates 116110, num timesteps 74311040, FPS 437, mean/median reward 120.9/123.0, min/max reward 0.0/327.0, entropy 0.06315, value loss 5.59881, policy loss 0.01149, distill_loss -365.89545, time 2829.68201 min
Updates 116120, num timesteps 74317440, FPS 437, mean/median reward 121.7/119.0, min/max reward 1.0/327.0, entropy 0.06292, value loss 19.86877, policy loss -0.01911, distill_loss -363.56818, time 2829.90078 min
Updates 116130, num timesteps 74323840, FPS 437, mean/median reward 119.9/119.0, min/max reward 1.0/327.0, entropy 0.05091, value loss 6.78865, policy loss -0.01541, distill_loss -360.48831, time 2830.09819 min
Updates 116140, num timesteps 74330240, FPS 437, mean/median reward 116.5/118.0, min/max reward 0.0/327.0, entropy 0.05893, value loss 16.80935, policy loss -0.04334, distill_loss -361.03030, time 2830.39142 min
Updates 116150, num timesteps 74336640, FPS 437, mean/median reward 125.2/117.0, min/max reward 0.0/416.0, entropy 0.06518, value loss 15.30626, policy loss -0.02033, distill_loss -359.11746, time 2830.57716 min
Updates 116160, num timesteps 74343040, FPS 437, mean/median reward 121.7/110.0, min/max reward 0.0/416.0, entropy 0.07274, value loss 10.86988, policy loss -0.04614, distill_loss -373.64752, time 2830.83127 min
Updates 116170, num timesteps 74349440, FPS 437, mean/median reward 121.5/114.0, min/max reward 0.0/416.0, entropy 0.05884, value loss 16.73066, policy loss -0.04069, distill_loss -350.38934, time 2831.02063 min
Updates 116180, num timesteps 74355840, FPS 437, mean/median reward 120.6/114.0, min/max reward 0.0/332.0, entropy 0.06527, value loss 20.83033, policy loss 0.13550, distill_loss -343.56207, time 2831.29988 min
Updates 116190, num timesteps 74362240, FPS 437, mean/median reward 131.0/121.0, min/max reward 0.0/424.0, entropy 0.06294, value loss 13.83913, policy loss -0.10495, distill_loss -361.72025, time 2831.46132 min
Updates 116200, num timesteps 74368640, FPS 437, mean/median reward 132.8/120.0, min/max reward 0.0/424.0, entropy 0.05336, value loss 7.60685, policy loss -0.03618, distill_loss -334.36649, time 2831.77903 min
Updates 116210, num timesteps 74375040, FPS 437, mean/median reward 136.3/120.0, min/max reward 0.0/424.0, entropy 0.07117, value loss 14.12362, policy loss -0.02111, distill_loss -358.04132, time 2832.00616 min
Updates 116220, num timesteps 74381440, FPS 437, mean/median reward 141.6/125.0, min/max reward 0.0/424.0, entropy 0.06113, value loss 5.74465, policy loss -0.02474, distill_loss -372.69855, time 2832.24680 min
Updates 116230, num timesteps 74387840, FPS 437, mean/median reward 142.6/127.0, min/max reward 0.0/424.0, entropy 0.05683, value loss 25.27467, policy loss -0.05174, distill_loss -370.75934, time 2832.44750 min
Updates 116240, num timesteps 74394240, FPS 437, mean/median reward 137.7/126.0, min/max reward 0.0/424.0, entropy 0.04783, value loss 9.18515, policy loss 0.02340, distill_loss -376.65002, time 2832.65804 min
Updates 116250, num timesteps 74400640, FPS 437, mean/median reward 135.5/125.0, min/max reward 0.0/424.0, entropy 0.06297, value loss 8.58012, policy loss 0.01498, distill_loss -323.02603, time 2832.82763 min
Updates 116260, num timesteps 74407040, FPS 437, mean/median reward 134.4/124.0, min/max reward 0.0/346.0, entropy 0.06063, value loss 11.19078, policy loss -0.03517, distill_loss -364.51120, time 2833.09251 min
Updates 116270, num timesteps 74413440, FPS 437, mean/median reward 132.7/123.0, min/max reward 0.0/414.0, entropy 0.05841, value loss 9.91199, policy loss -0.04834, distill_loss -388.05444, time 2833.27066 min
Updates 116280, num timesteps 74419840, FPS 437, mean/median reward 134.1/125.0, min/max reward 0.0/414.0, entropy 0.06464, value loss 15.49659, policy loss -0.04094, distill_loss -344.38486, time 2833.54727 min
Updates 116290, num timesteps 74426240, FPS 437, mean/median reward 124.9/119.0, min/max reward 1.0/369.0, entropy 0.05173, value loss 10.07743, policy loss -0.04050, distill_loss -351.45267, time 2833.72963 min
Updates 116300, num timesteps 74432640, FPS 437, mean/median reward 131.5/123.0, min/max reward 1.0/369.0, entropy 0.04810, value loss 19.69295, policy loss -0.04728, distill_loss -352.13593, time 2834.12120 min
Updates 116310, num timesteps 74439040, FPS 437, mean/median reward 139.2/126.0, min/max reward 1.0/369.0, entropy 0.07101, value loss 8.54261, policy loss -0.07793, distill_loss -342.01297, time 2834.39891 min
Updates 116320, num timesteps 74445440, FPS 437, mean/median reward 137.7/125.0, min/max reward 0.0/369.0, entropy 0.06136, value loss 4.53253, policy loss -0.01492, distill_loss -334.53305, time 2834.55770 min
Updates 116330, num timesteps 74451840, FPS 437, mean/median reward 136.9/125.0, min/max reward 0.0/369.0, entropy 0.07763, value loss 16.47850, policy loss -0.05602, distill_loss -347.07748, time 2834.86045 min
Updates 116340, num timesteps 74458240, FPS 437, mean/median reward 136.4/127.0, min/max reward 0.0/369.0, entropy 0.07598, value loss 26.33816, policy loss -0.02105, distill_loss -340.62997, time 2835.04635 min
Updates 116350, num timesteps 74464640, FPS 437, mean/median reward 138.4/127.0, min/max reward 0.0/337.0, entropy 0.07012, value loss 17.94888, policy loss -0.09137, distill_loss -350.37790, time 2835.35924 min
Updates 116360, num timesteps 74471040, FPS 437, mean/median reward 137.8/129.0, min/max reward 0.0/335.0, entropy 0.05643, value loss 37.49821, policy loss -0.05795, distill_loss -364.47113, time 2835.56678 min
Updates 116370, num timesteps 74477440, FPS 437, mean/median reward 141.6/128.0, min/max reward 0.0/422.0, entropy 0.05869, value loss 18.19294, policy loss -0.00937, distill_loss -341.78229, time 2835.76955 min
Updates 116380, num timesteps 74483840, FPS 437, mean/median reward 142.6/126.0, min/max reward 0.0/422.0, entropy 0.06112, value loss 8.63927, policy loss 0.01822, distill_loss -327.38925, time 2836.08773 min
