command line args: main.py --algo i2a --env-name MsPacmanNoFrameskip-v0 --num-processes 30 --port 5557 --log-dir /tmp/i2a/MsPacman_dSSM_DET_5rollouts --i2a-rollout-steps 5 --num-steps 10 --entropy-coef 0.02 --distill-coef 10 --num-stack 4 --num-frames 300000000 --train-on-200x160-pixel --latent-space-model dSSM_DET
Updates 0, num timesteps 300, FPS 59, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 2.19722, value loss 0.00122, policy loss -0.00441, distill_loss -0.00355, time 0.08345 min
Updates 98850, num timesteps 29655300, FPS 65, mean/median reward 319.7/290.0, min/max reward 103.0/550.0, entropy 0.04074, value loss 19.37094, policy loss -0.00505, distill_loss -738.69391, time 7600.17719 min
Updates 98860, num timesteps 29658300, FPS 65, mean/median reward 308.8/290.0, min/max reward 103.0/522.0, entropy 0.02650, value loss 22.84172, policy loss 0.02309, distill_loss -839.85779, time 7600.93498 min
Updates 98870, num timesteps 29661300, FPS 65, mean/median reward 305.8/289.0, min/max reward 187.0/522.0, entropy 0.03373, value loss 25.13642, policy loss 0.03171, distill_loss -742.02295, time 7601.68741 min
Updates 98880, num timesteps 29664300, FPS 65, mean/median reward 310.7/281.0, min/max reward 187.0/598.0, entropy 0.03523, value loss 33.49402, policy loss -0.04593, distill_loss -763.29242, time 7602.44738 min
Updates 98890, num timesteps 29667300, FPS 65, mean/median reward 307.5/275.0, min/max reward 187.0/598.0, entropy 0.02333, value loss 9.18266, policy loss 0.01100, distill_loss -817.77252, time 7603.23299 min
Updates 98900, num timesteps 29670300, FPS 65, mean/median reward 314.2/281.0, min/max reward 187.0/598.0, entropy 0.03141, value loss 27.18757, policy loss 0.32876, distill_loss -863.87054, time 7604.02757 min
Updates 98910, num timesteps 29673300, FPS 65, mean/median reward 317.0/281.0, min/max reward 187.0/598.0, entropy 0.03926, value loss 11.82837, policy loss -0.07864, distill_loss -910.09363, time 7604.81890 min
Updates 98920, num timesteps 29676300, FPS 65, mean/median reward 320.2/281.0, min/max reward 187.0/598.0, entropy 0.02735, value loss 73.91388, policy loss 0.03297, distill_loss -882.24023, time 7605.59460 min
Updates 98930, num timesteps 29679300, FPS 65, mean/median reward 314.7/275.0, min/max reward 180.0/598.0, entropy 0.03894, value loss 45.88795, policy loss 0.00051, distill_loss -853.59247, time 7606.38040 min
Updates 98940, num timesteps 29682300, FPS 65, mean/median reward 314.3/275.0, min/max reward 155.0/598.0, entropy 0.02014, value loss 10.18375, policy loss 0.07815, distill_loss -937.84790, time 7607.14847 min
Updates 98950, num timesteps 29685300, FPS 65, mean/median reward 320.1/275.0, min/max reward 155.0/598.0, entropy 0.01642, value loss 70.61894, policy loss -0.06383, distill_loss -971.45435, time 7607.94527 min
Updates 98960, num timesteps 29688300, FPS 65, mean/median reward 308.4/275.0, min/max reward 155.0/535.0, entropy 0.05289, value loss 11.68771, policy loss -0.00826, distill_loss -843.16260, time 7608.72754 min
Updates 98970, num timesteps 29691300, FPS 65, mean/median reward 302.7/273.0, min/max reward 129.0/535.0, entropy 0.03948, value loss 20.96642, policy loss -0.02927, distill_loss -924.30157, time 7609.49960 min
Updates 98980, num timesteps 29694300, FPS 65, mean/median reward 300.5/273.0, min/max reward 129.0/535.0, entropy 0.03988, value loss 12.83872, policy loss 0.00886, distill_loss -1163.46655, time 7610.25317 min
Updates 98990, num timesteps 29697300, FPS 65, mean/median reward 290.1/264.0, min/max reward 129.0/535.0, entropy 0.02511, value loss 6.13702, policy loss -0.00840, distill_loss -994.81940, time 7611.02446 min
Updates 99000, num timesteps 29700300, FPS 65, mean/median reward 291.5/273.0, min/max reward 129.0/500.0, entropy 0.03109, value loss 3.41107, policy loss 0.02872, distill_loss -983.65302, time 7611.79440 min
Updates 99010, num timesteps 29703300, FPS 65, mean/median reward 299.8/273.0, min/max reward 129.0/500.0, entropy 0.02376, value loss 8.38995, policy loss -0.00850, distill_loss -863.34143, time 7612.57241 min
Updates 99020, num timesteps 29706300, FPS 65, mean/median reward 300.1/273.0, min/max reward 129.0/500.0, entropy 0.01265, value loss 5.84514, policy loss 0.02288, distill_loss -897.13342, time 7613.36475 min
Updates 99030, num timesteps 29709300, FPS 65, mean/median reward 290.8/264.0, min/max reward 129.0/500.0, entropy 0.04219, value loss 27.00610, policy loss 0.03440, distill_loss -753.31781, time 7614.15322 min
Updates 99040, num timesteps 29712300, FPS 65, mean/median reward 281.1/264.0, min/max reward 129.0/440.0, entropy 0.03953, value loss 19.69160, policy loss -0.05237, distill_loss -800.16565, time 7614.94753 min
Updates 99050, num timesteps 29715300, FPS 65, mean/median reward 283.6/264.0, min/max reward 107.0/440.0, entropy 0.02722, value loss 24.16072, policy loss 0.05662, distill_loss -948.74927, time 7615.71794 min
Updates 99060, num timesteps 29718300, FPS 65, mean/median reward 284.4/264.0, min/max reward 107.0/440.0, entropy 0.02599, value loss 9.49730, policy loss 0.13267, distill_loss -834.85150, time 7616.51112 min
Updates 99070, num timesteps 29721300, FPS 65, mean/median reward 284.4/264.0, min/max reward 107.0/440.0, entropy 0.04755, value loss 11.41612, policy loss -0.03285, distill_loss -796.44513, time 7617.28633 min
Updates 99080, num timesteps 29724300, FPS 65, mean/median reward 285.4/264.0, min/max reward 107.0/440.0, entropy 0.05169, value loss 18.27072, policy loss 0.00897, distill_loss -1315.87915, time 7618.04430 min
Updates 99090, num timesteps 29727300, FPS 65, mean/median reward 274.4/250.0, min/max reward 107.0/440.0, entropy 0.05132, value loss 8.57212, policy loss 0.10444, distill_loss -843.62134, time 7618.84214 min
Updates 99100, num timesteps 29730300, FPS 65, mean/median reward 274.4/250.0, min/max reward 107.0/440.0, entropy 0.06005, value loss 15.16863, policy loss -0.01052, distill_loss -863.71545, time 7619.61155 min
Updates 99110, num timesteps 29733300, FPS 65, mean/median reward 277.5/252.0, min/max reward 107.0/531.0, entropy 0.05037, value loss 12.66532, policy loss 0.11290, distill_loss -815.19440, time 7620.40584 min
Updates 99120, num timesteps 29736300, FPS 65, mean/median reward 272.8/250.0, min/max reward 107.0/531.0, entropy 0.05046, value loss 56.92669, policy loss -0.01609, distill_loss -716.17023, time 7621.18695 min
Updates 99130, num timesteps 29739300, FPS 65, mean/median reward 269.3/235.0, min/max reward 115.0/531.0, entropy 0.04882, value loss 14.98849, policy loss -0.16186, distill_loss -639.42212, time 7621.98021 min
Updates 99140, num timesteps 29742300, FPS 65, mean/median reward 271.7/235.0, min/max reward 115.0/590.0, entropy 0.02831, value loss 23.22378, policy loss -0.02253, distill_loss -661.64648, time 7622.75830 min
Updates 99150, num timesteps 29745300, FPS 65, mean/median reward 272.2/235.0, min/max reward 115.0/590.0, entropy 0.08721, value loss 30.16146, policy loss 0.15992, distill_loss -687.06592, time 7623.53667 min
Updates 99160, num timesteps 29748300, FPS 65, mean/median reward 277.5/235.0, min/max reward 115.0/590.0, entropy 0.04733, value loss 13.18560, policy loss 0.02924, distill_loss -752.42096, time 7624.33072 min
Updates 99170, num timesteps 29751300, FPS 65, mean/median reward 281.1/248.0, min/max reward 115.0/590.0, entropy 0.05006, value loss 7.12168, policy loss 0.00735, distill_loss -847.33258, time 7625.10214 min
Updates 99180, num timesteps 29754300, FPS 65, mean/median reward 280.8/248.0, min/max reward 115.0/590.0, entropy 0.06229, value loss 120.24216, policy loss -0.00182, distill_loss -893.16846, time 7625.85430 min
Updates 99190, num timesteps 29757300, FPS 65, mean/median reward 270.9/235.0, min/max reward 115.0/590.0, entropy 0.05840, value loss 29.84929, policy loss 0.07620, distill_loss -753.94086, time 7626.60810 min
Updates 99200, num timesteps 29760300, FPS 65, mean/median reward 267.1/250.0, min/max reward 115.0/590.0, entropy 0.07063, value loss 7.22445, policy loss -0.06909, distill_loss -787.96997, time 7627.37090 min
Updates 99210, num timesteps 29763300, FPS 65, mean/median reward 268.7/251.0, min/max reward 115.0/590.0, entropy 0.05713, value loss 10.19771, policy loss -0.07562, distill_loss -749.36902, time 7628.17575 min
Updates 99220, num timesteps 29766300, FPS 65, mean/median reward 270.9/251.0, min/max reward 115.0/590.0, entropy 0.10484, value loss 8.25588, policy loss -0.10491, distill_loss -778.14197, time 7628.96106 min
Updates 99230, num timesteps 29769300, FPS 65, mean/median reward 274.8/252.0, min/max reward 155.0/590.0, entropy 0.07664, value loss 13.74605, policy loss -0.11567, distill_loss -798.96387, time 7629.75057 min
Updates 99240, num timesteps 29772300, FPS 65, mean/median reward 263.3/252.0, min/max reward 155.0/453.0, entropy 0.02231, value loss 33.26915, policy loss 0.00086, distill_loss -715.35803, time 7630.51211 min
Updates 99250, num timesteps 29775300, FPS 65, mean/median reward 266.0/253.0, min/max reward 155.0/453.0, entropy 0.05785, value loss 140.07956, policy loss -0.05632, distill_loss -618.61151, time 7631.31290 min
Updates 99260, num timesteps 29778300, FPS 65, mean/median reward 267.6/255.0, min/max reward 155.0/453.0, entropy 0.09621, value loss 10.79328, policy loss -0.08111, distill_loss -602.34119, time 7632.08091 min
Updates 99270, num timesteps 29781300, FPS 65, mean/median reward 253.7/250.0, min/max reward 147.0/453.0, entropy 0.08107, value loss 12.00639, policy loss -0.02341, distill_loss -684.14062, time 7632.86868 min
Updates 99280, num timesteps 29784300, FPS 65, mean/median reward 255.6/253.0, min/max reward 147.0/453.0, entropy 0.09365, value loss 13.32676, policy loss -0.17303, distill_loss -705.61243, time 7633.64685 min
Updates 99290, num timesteps 29787300, FPS 65, mean/median reward 257.1/253.0, min/max reward 147.0/453.0, entropy 0.06777, value loss 13.59127, policy loss -0.11265, distill_loss -775.29022, time 7634.41698 min
Updates 99300, num timesteps 29790300, FPS 65, mean/median reward 269.2/255.0, min/max reward 143.0/453.0, entropy 0.05406, value loss 3.00675, policy loss 0.02743, distill_loss -793.69684, time 7635.17542 min
Updates 99310, num timesteps 29793300, FPS 65, mean/median reward 256.5/244.0, min/max reward 143.0/453.0, entropy 0.05113, value loss 17.16591, policy loss -0.07862, distill_loss -754.45416, time 7635.95208 min
Updates 99320, num timesteps 29796300, FPS 65, mean/median reward 266.6/242.0, min/max reward 143.0/577.0, entropy 0.09170, value loss 34.68481, policy loss -0.08521, distill_loss -726.13831, time 7636.72259 min
Updates 99330, num timesteps 29799300, FPS 65, mean/median reward 269.3/226.0, min/max reward 119.0/577.0, entropy 0.08638, value loss 15.39719, policy loss 0.11364, distill_loss -661.90491, time 7637.51610 min
Updates 99340, num timesteps 29802300, FPS 65, mean/median reward 273.1/226.0, min/max reward 119.0/577.0, entropy 0.05345, value loss 54.78590, policy loss -0.00869, distill_loss -697.97314, time 7638.29019 min
Updates 99350, num timesteps 29805300, FPS 65, mean/median reward 271.2/225.0, min/max reward 109.0/577.0, entropy 0.09451, value loss 36.89493, policy loss -0.00594, distill_loss -717.42065, time 7639.05145 min
Updates 99360, num timesteps 29808300, FPS 65, mean/median reward 269.0/225.0, min/max reward 109.0/577.0, entropy 0.05123, value loss 27.73865, policy loss 0.05823, distill_loss -839.62799, time 7639.81567 min
Updates 99370, num timesteps 29811300, FPS 65, mean/median reward 265.6/222.0, min/max reward 109.0/577.0, entropy 0.05310, value loss 8.36176, policy loss 0.00044, distill_loss -887.00616, time 7640.57713 min
Updates 99380, num timesteps 29814300, FPS 65, mean/median reward 257.4/222.0, min/max reward 109.0/577.0, entropy 0.03482, value loss 8.92588, policy loss -0.01721, distill_loss -946.94135, time 7641.35628 min
Updates 99390, num timesteps 29817300, FPS 65, mean/median reward 268.9/231.0, min/max reward 109.0/577.0, entropy 0.05007, value loss 6.10715, policy loss -0.06241, distill_loss -1001.46075, time 7642.13611 min
Updates 99400, num timesteps 29820300, FPS 65, mean/median reward 246.4/222.0, min/max reward 109.0/453.0, entropy 0.08248, value loss 12.66983, policy loss -0.08098, distill_loss -778.57074, time 7642.90764 min
Updates 99410, num timesteps 29823300, FPS 65, mean/median reward 234.0/207.0, min/max reward 109.0/453.0, entropy 0.05037, value loss 49.43789, policy loss -0.04000, distill_loss -797.63086, time 7643.71484 min
Updates 99420, num timesteps 29826300, FPS 65, mean/median reward 225.1/207.0, min/max reward 109.0/465.0, entropy 0.04920, value loss 20.52969, policy loss -0.22767, distill_loss -782.95721, time 7644.50489 min
Updates 99430, num timesteps 29829300, FPS 65, mean/median reward 225.1/207.0, min/max reward 109.0/465.0, entropy 0.05165, value loss 12.63048, policy loss -0.00897, distill_loss -863.82593, time 7645.30387 min
Updates 99440, num timesteps 29832300, FPS 65, mean/median reward 251.0/222.0, min/max reward 116.0/486.0, entropy 0.05604, value loss 25.97079, policy loss 0.02801, distill_loss -835.22705, time 7646.09360 min
Updates 99450, num timesteps 29835300, FPS 65, mean/median reward 245.9/220.0, min/max reward 116.0/486.0, entropy 0.05666, value loss 24.26900, policy loss 0.01409, distill_loss -986.63074, time 7646.85584 min
Updates 99460, num timesteps 29838300, FPS 65, mean/median reward 257.7/220.0, min/max reward 116.0/604.0, entropy 0.03362, value loss 15.57349, policy loss -0.00580, distill_loss -1035.07776, time 7647.62902 min
Updates 99470, num timesteps 29841300, FPS 65, mean/median reward 250.7/207.0, min/max reward 82.0/604.0, entropy 0.05336, value loss 15.87896, policy loss 0.11570, distill_loss -867.67059, time 7648.37861 min
Updates 99480, num timesteps 29844300, FPS 65, mean/median reward 246.6/197.0, min/max reward 82.0/604.0, entropy 0.04972, value loss 43.01644, policy loss -0.05269, distill_loss -830.96326, time 7649.14332 min
Updates 99490, num timesteps 29847300, FPS 65, mean/median reward 239.4/196.0, min/max reward 77.0/604.0, entropy 0.05641, value loss 20.70047, policy loss -0.02889, distill_loss -853.11169, time 7649.92980 min
Updates 99500, num timesteps 29850300, FPS 65, mean/median reward 250.9/197.0, min/max reward 77.0/604.0, entropy 0.05176, value loss 31.60605, policy loss 0.05824, distill_loss -897.58667, time 7650.72597 min
Updates 99510, num timesteps 29853300, FPS 65, mean/median reward 265.1/220.0, min/max reward 77.0/604.0, entropy 0.05596, value loss 17.09250, policy loss -0.02927, distill_loss -840.87787, time 7651.50349 min
Updates 99520, num timesteps 29856300, FPS 65, mean/median reward 273.4/226.0, min/max reward 77.0/604.0, entropy 0.02809, value loss 15.67245, policy loss 0.00306, distill_loss -960.34467, time 7652.30088 min
Updates 99530, num timesteps 29859300, FPS 65, mean/median reward 270.7/229.0, min/max reward 77.0/604.0, entropy 0.04189, value loss 6.72148, policy loss 0.00515, distill_loss -988.32739, time 7653.04109 min
Updates 99540, num timesteps 29862300, FPS 65, mean/median reward 289.5/229.0, min/max reward 77.0/604.0, entropy 0.02922, value loss 3.23870, policy loss 0.02516, distill_loss -1094.89600, time 7653.81342 min
Updates 99550, num timesteps 29865300, FPS 65, mean/median reward 286.5/230.0, min/max reward 77.0/604.0, entropy 0.01848, value loss 20.04384, policy loss 0.05955, distill_loss -943.74573, time 7654.55784 min
Updates 99560, num timesteps 29868300, FPS 65, mean/median reward 277.4/229.0, min/max reward 77.0/597.0, entropy 0.03266, value loss 18.65082, policy loss 0.00833, distill_loss -977.60449, time 7655.32977 min
Updates 99570, num timesteps 29871300, FPS 65, mean/median reward 300.8/249.0, min/max reward 77.0/597.0, entropy 0.07911, value loss 38.67381, policy loss -0.04984, distill_loss -933.16925, time 7656.09829 min
Updates 99580, num timesteps 29874300, FPS 65, mean/median reward 295.5/247.0, min/max reward 60.0/597.0, entropy 0.04812, value loss 60.91150, policy loss 0.07688, distill_loss -907.12762, time 7656.87696 min
Updates 99590, num timesteps 29877300, FPS 65, mean/median reward 305.7/270.0, min/max reward 60.0/597.0, entropy 0.04193, value loss 14.21255, policy loss 0.05696, distill_loss -837.16742, time 7657.67252 min
Updates 99600, num timesteps 29880300, FPS 65, mean/median reward 314.9/277.0, min/max reward 60.0/597.0, entropy 0.07183, value loss 35.21629, policy loss -0.11904, distill_loss -766.64081, time 7658.47086 min
Updates 99610, num timesteps 29883300, FPS 65, mean/median reward 296.1/247.0, min/max reward 60.0/597.0, entropy 0.06621, value loss 16.95120, policy loss -0.26790, distill_loss -658.13306, time 7659.27453 min
Updates 99620, num timesteps 29886300, FPS 65, mean/median reward 312.5/247.0, min/max reward 60.0/597.0, entropy 0.07447, value loss 12.47786, policy loss -0.05773, distill_loss -680.64160, time 7660.06586 min
Updates 99630, num timesteps 29889300, FPS 65, mean/median reward 309.7/230.0, min/max reward 60.0/597.0, entropy 0.05910, value loss 56.39617, policy loss -0.03705, distill_loss -646.84790, time 7660.86690 min
