command line args: main.py --algo i2a --env-name MsPacmanNoFrameskip-v0 --num-processes 30 --port 5557 --log-dir /tmp/i2a/MsPacman_dSSM_DET_5rollouts --i2a-rollout-steps 5 --num-steps 10 --entropy-coef 0.02 --distill-coef 10 --num-stack 4 --num-frames 300000000 --train-on-200x160-pixel --latent-space-model dSSM_DET
Updates 0, num timesteps 300, FPS 59, mean/median reward 0.0/0.0, min/max reward 0.0/0.0, entropy 2.19722, value loss 0.00122, policy loss -0.00441, distill_loss -0.00355, time 0.08345 min
Updates 23310, num timesteps 6993300, FPS 66, mean/median reward 155.2/142.0, min/max reward 73.0/289.0, entropy 0.55771, value loss 1.11971, policy loss 0.06979, distill_loss -184.05687, time 1756.08140 min
Updates 23320, num timesteps 6996300, FPS 66, mean/median reward 151.2/140.0, min/max reward 73.0/289.0, entropy 0.41260, value loss 5.79647, policy loss 0.18855, distill_loss -194.52484, time 1756.84865 min
Updates 23330, num timesteps 6999300, FPS 66, mean/median reward 159.0/148.0, min/max reward 73.0/377.0, entropy 0.25538, value loss 40.71385, policy loss -0.08426, distill_loss -229.55435, time 1757.61736 min
Updates 23340, num timesteps 7002300, FPS 66, mean/median reward 160.0/153.0, min/max reward 73.0/377.0, entropy 0.40601, value loss 7.82193, policy loss 0.15368, distill_loss -193.44368, time 1758.37666 min
Updates 23350, num timesteps 7005300, FPS 66, mean/median reward 159.5/153.0, min/max reward 73.0/377.0, entropy 0.41608, value loss 12.50994, policy loss 0.18358, distill_loss -182.84962, time 1759.13859 min
Updates 23360, num timesteps 7008300, FPS 66, mean/median reward 159.9/153.0, min/max reward 73.0/377.0, entropy 0.49774, value loss 3.66941, policy loss -0.23602, distill_loss -190.13135, time 1759.88915 min
Updates 23370, num timesteps 7011300, FPS 66, mean/median reward 165.0/156.0, min/max reward 73.0/377.0, entropy 0.46748, value loss 9.83728, policy loss -0.09649, distill_loss -204.55757, time 1760.64179 min
Updates 23380, num timesteps 7014300, FPS 66, mean/median reward 160.1/140.0, min/max reward 73.0/377.0, entropy 0.47916, value loss 239.46791, policy loss 1.01629, distill_loss -222.09213, time 1761.37496 min
Updates 23390, num timesteps 7017300, FPS 66, mean/median reward 160.6/137.0, min/max reward 73.0/377.0, entropy 0.42970, value loss 5.59749, policy loss -0.22306, distill_loss -231.33752, time 1762.11152 min
Updates 23400, num timesteps 7020300, FPS 66, mean/median reward 156.9/137.0, min/max reward 73.0/301.0, entropy 0.35212, value loss 63.51563, policy loss 0.26283, distill_loss -275.01678, time 1762.86930 min
Updates 23410, num timesteps 7023300, FPS 66, mean/median reward 165.4/144.0, min/max reward 54.0/301.0, entropy 0.37496, value loss 13.11229, policy loss -0.03003, distill_loss -309.71231, time 1763.63720 min
Updates 23420, num timesteps 7026300, FPS 66, mean/median reward 171.3/157.0, min/max reward 17.0/310.0, entropy 0.41045, value loss 9.60925, policy loss -0.02485, distill_loss -245.80716, time 1764.43011 min
Updates 23430, num timesteps 7029300, FPS 66, mean/median reward 178.5/169.0, min/max reward 17.0/310.0, entropy 0.37757, value loss 78.12816, policy loss 0.01450, distill_loss -252.20026, time 1765.20494 min
Updates 23440, num timesteps 7032300, FPS 66, mean/median reward 172.3/165.0, min/max reward 9.0/310.0, entropy 0.33260, value loss 10.80176, policy loss -0.24610, distill_loss -261.44580, time 1765.95999 min
Updates 23450, num timesteps 7035300, FPS 66, mean/median reward 183.0/181.0, min/max reward 9.0/346.0, entropy 0.34193, value loss 45.40339, policy loss -0.17744, distill_loss -238.76463, time 1766.72037 min
Updates 23460, num timesteps 7038300, FPS 66, mean/median reward 173.8/169.0, min/max reward 9.0/346.0, entropy 0.35825, value loss 9.91050, policy loss -0.29398, distill_loss -237.45921, time 1767.47211 min
Updates 23470, num timesteps 7041300, FPS 66, mean/median reward 175.7/169.0, min/max reward 9.0/346.0, entropy 0.33385, value loss 64.68584, policy loss 0.24358, distill_loss -258.82703, time 1768.22269 min
Updates 23480, num timesteps 7044300, FPS 66, mean/median reward 180.3/187.0, min/max reward 9.0/346.0, entropy 0.31154, value loss 7.54130, policy loss 0.33138, distill_loss -277.67828, time 1768.95389 min
Updates 23490, num timesteps 7047300, FPS 66, mean/median reward 182.6/192.0, min/max reward 9.0/346.0, entropy 0.34214, value loss 10.61955, policy loss -0.07074, distill_loss -232.52826, time 1769.68376 min
Updates 23500, num timesteps 7050300, FPS 66, mean/median reward 186.6/193.0, min/max reward 9.0/346.0, entropy 0.43029, value loss 3.44006, policy loss -0.27513, distill_loss -226.72307, time 1770.42283 min
Updates 23510, num timesteps 7053300, FPS 66, mean/median reward 184.2/193.0, min/max reward 9.0/346.0, entropy 0.58971, value loss 7.61793, policy loss -0.04693, distill_loss -179.48871, time 1771.17293 min
Updates 23520, num timesteps 7056300, FPS 66, mean/median reward 196.1/197.0, min/max reward 9.0/346.0, entropy 0.50230, value loss 4.25472, policy loss -0.29600, distill_loss -206.40077, time 1771.92929 min
Updates 23530, num timesteps 7059300, FPS 66, mean/median reward 209.4/199.0, min/max reward 52.0/346.0, entropy 0.39054, value loss 6.57359, policy loss -0.09364, distill_loss -203.56949, time 1772.68970 min
Updates 23540, num timesteps 7062300, FPS 66, mean/median reward 215.3/201.0, min/max reward 52.0/346.0, entropy 0.45912, value loss 11.90728, policy loss -0.43361, distill_loss -233.65337, time 1773.45126 min
Updates 23550, num timesteps 7065300, FPS 66, mean/median reward 211.6/199.0, min/max reward 52.0/346.0, entropy 0.36126, value loss 21.98840, policy loss -0.08934, distill_loss -213.54475, time 1774.21753 min
Updates 23560, num timesteps 7068300, FPS 66, mean/median reward 204.8/197.0, min/max reward 65.0/317.0, entropy 0.36911, value loss 5.07763, policy loss -0.12259, distill_loss -202.11998, time 1774.97743 min
Updates 23570, num timesteps 7071300, FPS 66, mean/median reward 192.5/188.0, min/max reward 50.0/317.0, entropy 0.31009, value loss 11.42119, policy loss 0.17216, distill_loss -252.16904, time 1775.74617 min
Updates 23580, num timesteps 7074300, FPS 66, mean/median reward 189.7/181.0, min/max reward 50.0/332.0, entropy 0.39934, value loss 30.34358, policy loss 0.33014, distill_loss -243.70113, time 1776.51272 min
Updates 23590, num timesteps 7077300, FPS 66, mean/median reward 181.9/163.0, min/max reward 50.0/332.0, entropy 0.37839, value loss 11.55891, policy loss -0.06327, distill_loss -212.59563, time 1777.27313 min
Updates 23600, num timesteps 7080300, FPS 66, mean/median reward 174.1/155.0, min/max reward 50.0/332.0, entropy 0.42262, value loss 11.94760, policy loss -0.26019, distill_loss -203.14369, time 1778.04002 min
Updates 23610, num timesteps 7083300, FPS 66, mean/median reward 172.7/143.0, min/max reward 50.0/332.0, entropy 0.47509, value loss 3.27532, policy loss -0.23162, distill_loss -236.18661, time 1778.80798 min
Updates 23620, num timesteps 7086300, FPS 66, mean/median reward 167.3/142.0, min/max reward 65.0/332.0, entropy 0.47687, value loss 7.33805, policy loss 0.11252, distill_loss -227.75380, time 1779.56704 min
Updates 23630, num timesteps 7089300, FPS 66, mean/median reward 169.3/161.0, min/max reward 65.0/332.0, entropy 0.48564, value loss 4.89607, policy loss -0.01643, distill_loss -226.08429, time 1780.31657 min
Updates 23640, num timesteps 7092300, FPS 66, mean/median reward 179.6/181.0, min/max reward 67.0/381.0, entropy 0.42408, value loss 5.99176, policy loss -0.21260, distill_loss -242.64458, time 1781.05736 min
Updates 23650, num timesteps 7095300, FPS 66, mean/median reward 184.4/181.0, min/max reward 67.0/381.0, entropy 0.36706, value loss 5.09352, policy loss 0.07369, distill_loss -263.97372, time 1781.82531 min
Updates 23660, num timesteps 7098300, FPS 66, mean/median reward 179.6/171.0, min/max reward 67.0/381.0, entropy 0.42321, value loss 6.03054, policy loss -0.37466, distill_loss -231.94144, time 1782.59165 min
Updates 23670, num timesteps 7101300, FPS 66, mean/median reward 180.5/172.0, min/max reward 82.0/381.0, entropy 0.46591, value loss 2.38064, policy loss 0.08228, distill_loss -236.36453, time 1783.33376 min
Updates 23680, num timesteps 7104300, FPS 66, mean/median reward 181.8/172.0, min/max reward 82.0/381.0, entropy 0.48897, value loss 30.41413, policy loss 0.02118, distill_loss -218.47166, time 1784.08140 min
Updates 23690, num timesteps 7107300, FPS 66, mean/median reward 185.5/181.0, min/max reward 82.0/381.0, entropy 0.57139, value loss 7.47577, policy loss -0.28138, distill_loss -207.01334, time 1784.83985 min
Updates 23700, num timesteps 7110300, FPS 66, mean/median reward 189.9/180.0, min/max reward 82.0/381.0, entropy 0.55354, value loss 10.67087, policy loss 0.00015, distill_loss -225.66521, time 1785.60416 min
Updates 23710, num timesteps 7113300, FPS 66, mean/median reward 189.9/180.0, min/max reward 82.0/381.0, entropy 0.51296, value loss 3.96005, policy loss -0.22691, distill_loss -205.89075, time 1786.36869 min
Updates 23720, num timesteps 7116300, FPS 66, mean/median reward 186.2/181.0, min/max reward 82.0/366.0, entropy 0.64740, value loss 5.71767, policy loss 0.34052, distill_loss -251.37158, time 1787.10850 min
Updates 23730, num timesteps 7119300, FPS 66, mean/median reward 188.9/182.0, min/max reward 82.0/366.0, entropy 0.43275, value loss 11.22549, policy loss 0.23415, distill_loss -243.94771, time 1787.85118 min
Updates 23740, num timesteps 7122300, FPS 66, mean/median reward 208.5/198.0, min/max reward 104.0/489.0, entropy 0.38160, value loss 35.06458, policy loss 0.94683, distill_loss -255.08995, time 1788.61357 min
Updates 23750, num timesteps 7125300, FPS 66, mean/median reward 221.9/200.0, min/max reward 138.0/489.0, entropy 0.40570, value loss 52.52138, policy loss -0.34289, distill_loss -264.94214, time 1789.38134 min
Updates 23760, num timesteps 7128300, FPS 66, mean/median reward 221.9/200.0, min/max reward 138.0/489.0, entropy 0.49058, value loss 6.49917, policy loss 0.22789, distill_loss -277.22806, time 1790.16041 min
Updates 23770, num timesteps 7131300, FPS 66, mean/median reward 223.6/210.0, min/max reward 138.0/489.0, entropy 0.44399, value loss 7.17535, policy loss -0.43369, distill_loss -229.76018, time 1790.92670 min
Updates 23780, num timesteps 7134300, FPS 66, mean/median reward 224.3/211.0, min/max reward 138.0/489.0, entropy 0.38532, value loss 10.88658, policy loss 0.01635, distill_loss -266.34775, time 1791.67744 min
Updates 23790, num timesteps 7137300, FPS 66, mean/median reward 226.8/213.0, min/max reward 138.0/489.0, entropy 0.40695, value loss 10.30214, policy loss 0.32879, distill_loss -211.10718, time 1792.43536 min
Updates 23800, num timesteps 7140300, FPS 66, mean/median reward 221.9/213.0, min/max reward 64.0/489.0, entropy 0.49887, value loss 10.76227, policy loss 0.04278, distill_loss -177.87318, time 1793.18868 min
Updates 23810, num timesteps 7143300, FPS 66, mean/median reward 213.8/213.0, min/max reward 42.0/489.0, entropy 0.43281, value loss 10.84614, policy loss -0.25620, distill_loss -228.74399, time 1793.92964 min
Updates 23820, num timesteps 7146300, FPS 66, mean/median reward 202.2/203.0, min/max reward 42.0/489.0, entropy 0.40213, value loss 6.53653, policy loss -0.14537, distill_loss -214.62830, time 1794.69706 min
Updates 23830, num timesteps 7149300, FPS 66, mean/median reward 214.9/210.0, min/max reward 42.0/489.0, entropy 0.39452, value loss 6.25682, policy loss -0.24728, distill_loss -231.75571, time 1795.45487 min
Updates 23840, num timesteps 7152300, FPS 66, mean/median reward 201.5/203.0, min/max reward 42.0/359.0, entropy 0.42004, value loss 4.93201, policy loss -0.08797, distill_loss -222.66580, time 1796.21994 min
Updates 23850, num timesteps 7155300, FPS 66, mean/median reward 195.1/201.0, min/max reward 42.0/359.0, entropy 0.47071, value loss 15.76173, policy loss 0.15644, distill_loss -195.42442, time 1796.97840 min
Updates 23860, num timesteps 7158300, FPS 66, mean/median reward 195.1/201.0, min/max reward 42.0/359.0, entropy 0.39470, value loss 11.87743, policy loss 0.17654, distill_loss -222.97911, time 1797.71919 min
Updates 23870, num timesteps 7161300, FPS 66, mean/median reward 194.7/201.0, min/max reward 42.0/359.0, entropy 0.44271, value loss 28.91937, policy loss -0.01617, distill_loss -196.06714, time 1798.47877 min
Updates 23880, num timesteps 7164300, FPS 66, mean/median reward 209.6/203.0, min/max reward 59.0/359.0, entropy 0.47434, value loss 10.86117, policy loss -0.65895, distill_loss -200.72838, time 1799.23383 min
Updates 23890, num timesteps 7167300, FPS 66, mean/median reward 200.6/200.0, min/max reward 59.0/359.0, entropy 0.41646, value loss 48.05070, policy loss 0.43175, distill_loss -211.10518, time 1799.95444 min
Updates 23900, num timesteps 7170300, FPS 66, mean/median reward 199.7/195.0, min/max reward 59.0/359.0, entropy 0.33772, value loss 8.20439, policy loss -0.16126, distill_loss -237.67052, time 1800.71369 min
Updates 23910, num timesteps 7173300, FPS 66, mean/median reward 198.0/195.0, min/max reward 59.0/359.0, entropy 0.32238, value loss 5.57598, policy loss -0.10273, distill_loss -273.61182, time 1801.46641 min
Updates 23920, num timesteps 7176300, FPS 66, mean/median reward 189.4/193.0, min/max reward 59.0/302.0, entropy 0.43692, value loss 5.07773, policy loss -0.25596, distill_loss -236.85117, time 1802.21808 min
Updates 23930, num timesteps 7179300, FPS 66, mean/median reward 190.8/189.0, min/max reward 101.0/302.0, entropy 0.44740, value loss 5.24157, policy loss -0.44256, distill_loss -212.28445, time 1802.98516 min
Updates 23940, num timesteps 7182300, FPS 66, mean/median reward 195.6/193.0, min/max reward 101.0/302.0, entropy 0.46919, value loss 3.36999, policy loss 0.18974, distill_loss -185.00984, time 1803.75197 min
Updates 23950, num timesteps 7185300, FPS 66, mean/median reward 196.1/193.0, min/max reward 101.0/302.0, entropy 0.44784, value loss 28.56902, policy loss -0.20392, distill_loss -213.16939, time 1804.52130 min
Updates 23960, num timesteps 7188300, FPS 66, mean/median reward 196.1/193.0, min/max reward 101.0/302.0, entropy 0.52446, value loss 7.01400, policy loss -0.37643, distill_loss -190.17586, time 1805.26903 min
Updates 23970, num timesteps 7191300, FPS 66, mean/median reward 187.0/173.0, min/max reward 101.0/302.0, entropy 0.38638, value loss 10.38277, policy loss 0.03725, distill_loss -171.95181, time 1806.00794 min
Updates 23980, num timesteps 7194300, FPS 66, mean/median reward 182.9/168.0, min/max reward 101.0/302.0, entropy 0.40682, value loss 11.82851, policy loss 0.24073, distill_loss -186.13606, time 1806.79560 min
Updates 23990, num timesteps 7197300, FPS 66, mean/median reward 182.1/168.0, min/max reward 98.0/302.0, entropy 0.46934, value loss 11.10067, policy loss -0.44793, distill_loss -198.61954, time 1807.53400 min
Updates 24000, num timesteps 7200300, FPS 66, mean/median reward 182.8/168.0, min/max reward 98.0/302.0, entropy 0.52499, value loss 43.15179, policy loss 0.13263, distill_loss -196.93608, time 1808.29607 min
Updates 24010, num timesteps 7203300, FPS 66, mean/median reward 184.2/168.0, min/max reward 98.0/302.0, entropy 0.40164, value loss 12.55997, policy loss -0.12603, distill_loss -239.75778, time 1809.04777 min
Updates 24020, num timesteps 7206300, FPS 66, mean/median reward 191.9/174.0, min/max reward 98.0/352.0, entropy 0.48477, value loss 32.77684, policy loss 0.24757, distill_loss -226.47598, time 1809.79309 min
Updates 24030, num timesteps 7209300, FPS 66, mean/median reward 191.1/174.0, min/max reward 98.0/352.0, entropy 0.49694, value loss 13.90277, policy loss -0.23688, distill_loss -198.07394, time 1810.53820 min
Updates 24040, num timesteps 7212300, FPS 66, mean/median reward 197.9/193.0, min/max reward 98.0/352.0, entropy 0.52184, value loss 16.23100, policy loss 0.18602, distill_loss -167.58447, time 1811.29588 min
Updates 24050, num timesteps 7215300, FPS 66, mean/median reward 201.5/196.0, min/max reward 98.0/352.0, entropy 0.51913, value loss 6.48302, policy loss -0.47585, distill_loss -177.64964, time 1812.06444 min
Updates 24060, num timesteps 7218300, FPS 66, mean/median reward 193.9/193.0, min/max reward 73.0/352.0, entropy 0.48159, value loss 7.78015, policy loss -0.55597, distill_loss -175.40489, time 1812.80880 min
Updates 24070, num timesteps 7221300, FPS 66, mean/median reward 192.6/193.0, min/max reward 73.0/352.0, entropy 0.60232, value loss 18.53404, policy loss 0.19066, distill_loss -190.98932, time 1813.58055 min
Updates 24080, num timesteps 7224300, FPS 66, mean/median reward 185.0/183.0, min/max reward 48.0/352.0, entropy 0.44245, value loss 11.84144, policy loss 0.07228, distill_loss -168.20824, time 1814.32181 min
Updates 24090, num timesteps 7227300, FPS 66, mean/median reward 191.4/193.0, min/max reward 48.0/431.0, entropy 0.51660, value loss 14.67189, policy loss -0.25808, distill_loss -177.60338, time 1815.05580 min
Updates 24100, num timesteps 7230300, FPS 66, mean/median reward 188.9/183.0, min/max reward 48.0/431.0, entropy 0.53601, value loss 5.60882, policy loss -0.10162, distill_loss -182.59628, time 1815.79588 min
Updates 24110, num timesteps 7233300, FPS 66, mean/median reward 183.7/176.0, min/max reward 42.0/431.0, entropy 0.60499, value loss 5.09658, policy loss 0.13193, distill_loss -185.68262, time 1816.55063 min
Updates 24120, num timesteps 7236300, FPS 66, mean/median reward 185.3/163.0, min/max reward 42.0/444.0, entropy 0.46163, value loss 46.29782, policy loss 0.65745, distill_loss -150.92375, time 1817.29587 min
Updates 24130, num timesteps 7239300, FPS 66, mean/median reward 187.3/161.0, min/max reward 42.0/542.0, entropy 0.34679, value loss 26.64706, policy loss 0.03769, distill_loss -200.03961, time 1818.07135 min
